# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'LLC-load-misses'
# Event count (approx.): 3826664
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                      
# ........  ...............  ..................  ............................................................................................................................................................
#
     0.05%  java             [unknown]           [k] 0xffffffffaf95d280
     0.05%  GC Thread#4      libjvm.so           [.] CodeHeap::next_used
     0.05%  java             [unknown]           [k] 0xffffffffc13f5120
     0.05%  Sweeper thread   [unknown]           [k] 0xffffffffaf904b0b
     0.05%  C2 CompilerThre  libjvm.so           [.] MemNode::Ideal_common
     0.05%  VM Thread        libpthread-2.31.so  [.] __pthread_mutex_lock
     0.05%  C2 CompilerThre  libjvm.so           [.] CProjNode::is_block_proj
     0.05%  Sweeper thread   [unknown]           [k] 0xffffffffafb50d6f
     0.05%  java             [unknown]           [k] 0xffffffffc1233694
     0.05%  C2 CompilerThre  libjvm.so           [.] Parse::do_one_bytecode
     0.05%  java             libjvm.so           [.] InstanceKlass::find_local_field
     0.05%  GC Thread#5      [unknown]           [k] 0xffffffffb0600b40
     0.05%  G1 Conc#0        libjvm.so           [.] OopOopIterateDispatch<G1RebuildRemSetClosure>::Table::oop_oop_iterate<InstanceKlass, oopDesc*>
     0.05%  C2 CompilerThre  libjvm.so           [.] ciMethodData::arg_info
     0.05%  C2 CompilerThre  libjvm.so           [.] CmpLNode::sub
     0.05%  C2 CompilerThre  libjvm.so           [.] nmethod::total_size
     0.05%  VM Thread        [unknown]           [k] 0xffffffffaf936ca7
     0.05%  java             [unknown]           [k] 0xffffffffc13f72a6
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseConservativeCoalesce::update_ifg
     0.05%  C2 CompilerThre  libjvm.so           [.] LinkedConcreteMethodFinder::find_witness_anywhere
     0.05%  java             libjvm.so           [.] AbstractInterpreter::method_kind
     0.05%  Sweeper thread   [unknown]           [k] 0xffffffffb041d5a6
     0.05%  java             libjvm.so           [.] ConstantPool::resolve_string_constants_impl
     0.05%  GC Thread#3      libjvm.so           [.] WeakProcessor::Task::work<G1STWIsAliveClosure, G1KeepAliveClosure>
     0.05%  java             libjvm.so           [.] Method::is_getter
     0.05%  C2 CompilerThre  libjvm.so           [.] MachNode::rematerialize
     0.05%  java             [JIT] tid 672101    [.] I2C/C2I adapters
