# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 3K of event 'cpu_core/LLC-load-misses/'
# Event count (approx.): 3418512
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                      
# ........  ...............  ..................  ............................................................................................................................................................
#
     0.06%  java             [unknown]           [k] 0xffffffff8777cce0
     0.06%  C2 CompilerThre  libjvm.so           [.] MachNode::in_RegMask
     0.06%  java             [unknown]           [k] 0xffffffff86d6196d
     0.06%  C2 CompilerThre  libjvm.so           [.] PhaseLive::add_livein
     0.06%  Reference Handl  libjvm.so           [.] Thread::SpinAcquire
     0.06%  C2 CompilerThre  libjvm.so           [.] Node::set_req_X
     0.06%  C2 CompilerThre  [unknown]           [k] 0xffffffff8728c300
     0.06%  java             libjvm.so           [.] SymbolTable::lookup_only
     0.06%  C2 CompilerThre  libjvm.so           [.] SymbolTable::new_symbol
     0.06%  C2 CompilerThre  libjvm.so           [.] PhiNode::out_RegMask
     0.06%  C1 CompilerThre  libjvm.so           [.] Canonicalizer::do_If
     0.06%  java             [JIT] tid 691669    [.] java.net.Socket sun.rmi.transport.tcp.TCPEndpoint.newSocket()
     0.06%  java             [unknown]           [k] 0xffffffffc173c46d
     0.05%  java             [unknown]           [k] 0xffffffff86f4ebc8
     0.05%  java             libjvm.so           [.] InstanceKlass::package
     0.05%  C1 CompilerThre  libjvm.so           [.] ConstantPool::klass_ref_at_noresolve
     0.05%  C2 CompilerThre  [unknown]           [k] 0xffffffff86f69997
     0.05%  java             libjvm.so           [.] SignatureStream::SignatureStream
     0.05%  java             ld-2.31.so          [.] __tls_get_addr_slow
     0.05%  C2 CompilerThre  libjvm.so           [.] ciBytecodeStream::get_constant_pool_tag
     0.05%  java             libc-2.31.so        [.] _IO_default_xsputn
     0.05%  java             [JIT] tid 691669    [.] java.lang.Object sun.rmi.server.MarshalInputStream.readLocation()
     0.05%  C1 CompilerThre  libjvm.so           [.] Canonicalizer::do_Op2
     0.05%  C1 CompilerThre  [unknown]           [k] 0xffffffff86e9056f
     0.05%  C2 CompilerThre  libjvm.so           [.] Node::grow
     0.05%  java             libjvm.so           [.] CodeHeap::next_block
     0.05%  C2 CompilerThre  [unknown]           [k] 0xffffffff86effa88
     0.05%  java             libjvm.so           [.] CompiledMethod::is_compiled
     0.05%  C2 CompilerThre  libjvm.so           [.] Dict::Insert
     0.05%  C1 CompilerThre  libjvm.so           [.] LIRGenerator::do_If
     0.05%  java             libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.05%  java             libjvm.so           [.] nmethod::is_alive
     0.05%  java             [JIT] tid 691669    [.] void java.io.ObjectInputStream.filterCheck(java.lang.Class, int)
     0.05%  java             [JIT] tid 691669    [.] java.rmi.registry.Registry java.rmi.registry.LocateRegistry.getRegistry(java.lang.String, int)
     0.05%  java             libjvm.so           [.] UTF8::unicode_length
     0.05%  C2 CompilerThre  libjvm.so           [.] OopFlow::compute_reach
     0.05%  java             [unknown]           [k] 0xffffffff87776509
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::schedule_local
     0.05%  java             libjvm.so           [.] InstanceKlass::do_local_static_fields
     0.05%  java             [unknown]           [k] 0xffffffff87068e90
     0.05%  java             [unknown]           [k] 0xffffffff86f4e788
     0.05%  C2 CompilerThre  [unknown]           [k] 0xffffffff86eff0b8
     0.05%  C2 CompilerThre  libjvm.so           [.] Node::Node
     0.05%  C2 CompilerThre  libjvm.so           [.] Matcher::match_tree
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseIterGVN::transform_old
     0.05%  java             [unknown]           [k] 0xffffffff87232807
     0.05%  java             [JIT] tid 691669    [.] I2C/C2I adapters
     0.05%  C2 CompilerThre  libjvm.so           [.] ciEnv::get_instance_klass_for_declared_method_holder
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseIterGVN::subsume_node
     0.05%  java             libjvm.so           [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<1335366ul, G1BarrierSet>, (AccessInternal::BarrierType)1, 1335366ul>::oop_access_barrier
     0.05%  C2 CompilerThre  libjvm.so           [.] ConstraintCastNode::dominating_cast
     0.05%  C1 CompilerThre  [unknown]           [k] 0xffffffff86f69977
     0.05%  C2 CompilerThre  [unknown]           [k] 0xffffffff86e916df
     0.05%  C1 CompilerThre  libjvm.so           [.] NullCheckEliminator::iterate_one
     0.05%  C2 CompilerThre  [unknown]           [k] 0xffffffff86e90553
     0.05%  C2 CompilerThre  [unknown]           [k] 0xffffffff86e8e40f
     0.05%  C2 CompilerThre  libjvm.so           [.] jmpDirNode::oper_input_base
     0.05%  GC Thread#11     [unknown]           [k] 0xffffffff86d12a78
     0.05%  C2 CompilerThre  libjvm.so           [.] ciKlass::is_subclass_of
     0.05%  java             [unknown]           [k] 0xffffffffc173c410
     0.05%  GC Thread#6      libjvm.so           [.] G1CodeRootSet::contains
     0.05%  GC Thread#6      libjvm.so           [.] WeakProcessor::Task::work<G1STWIsAliveClosure, G1KeepAliveClosure>
     0.04%  java             [unknown]           [k] 0xffffffff86fa45b2
     0.04%  C2 CompilerThre  libjvm.so           [.] InstanceKlass::find_local_field_from_offset
     0.04%  java             [unknown]           [k] 0xffffffff86f4e84b
     0.04%  java             [unknown]           [k] 0xffffffff86f19655
     0.04%  C2 CompilerThre  libjvm.so           [.] ReplacedNodes::clone
     0.04%  java             libjvm.so           [.] Runtime1::counter_overflow
     0.04%  C2 CompilerThre  [unknown]           [k] 0xffffffff86d2e770
     0.04%  java             [unknown]           [k] 0xffffffff86f19686
     0.04%  C1 CompilerThre  [unknown]           [k] 0xffffffff86e90553
     0.04%  java             [JIT] tid 691669    [.] java.util.HashMap$Node[] java.util.HashMap.resize()
     0.04%  C2 CompilerThre  libjvm.so           [.] JVMState::clone_shallow
     0.04%  java             [JIT] tid 691669    [.] int java.lang.invoke.MethodType.hashCode()
     0.04%  C1 CompilerThre  libjvm.so           [.] InstanceKlass::find_local_field
     0.04%  C2 CompilerThre  libjvm.so           [.] State::MachOperGenerator
     0.04%  java             libjvm.so           [.] LinkResolver::check_method_loader_constraints
     0.04%  java             [JIT] tid 691669    [.] int java.net.URI$Parser.parseHierarchical(int, int)
     0.04%  C2 CompilerThre  libjvm.so           [.] GraphKit::push_pair
     0.04%  java             [unknown]           [k] 0xffffffff8776da32
     0.04%  C1 CompilerThre  libjvm.so           [.] Klass::method_at_vtable
     0.04%  C2 CompilerThre  libjvm.so           [.] ciField::will_link
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseIterGVN::optimize
     0.04%  java             [unknown]           [k] 0xffffffffc1736280
     0.04%  C1 CompilerThre  [unknown]           [k] 0xffffffff87295bf7
     0.04%  C2 CompilerThre  libjvm.so           [.] TypeInstPtr::make
     0.04%  java             [unknown]           [k] 0xffffffff8778623a
     0.04%  java             libjvm.so           [.] JavaFrameAnchor::make_walkable
     0.04%  VM Thread        [unknown]           [k] 0xffffffff86c49afd
     0.04%  java             [JIT] tid 691669    [.] void jdk.internal.misc.Unsafe.checkPrimitivePointer(java.lang.Object, long)
     0.04%  java             libjvm.so           [.] AdapterHandlerLibrary::get_adapter
     0.04%  C2 CompilerThre  libjvm.so           [.] TypeInt::make
     0.04%  C2 CompilerThre  [unknown]           [k] 0xffffffff86f1a035
     0.04%  java             [unknown]           [k] 0xffffffff86f67f25
     0.04%  java             [unknown]           [k] 0xffffffff877861e4
     0.04%  java             [unknown]           [k] 0xffffffff86e8ed8e
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::Dominators
     0.04%  java             [unknown]           [k] 0xffffffffc109a606
     0.04%  java             [JIT] tid 691669    [.] java.lang.String java.util.Properties.getProperty(java.lang.String)
     0.04%  java             [JIT] tid 691669    [.] java.lang.Object jdk.internal.misc.Unsafe.allocateUninitializedArray0(java.lang.Class, int)
     0.04%  C2 CompilerThre  libjvm.so           [.] Parse::init_blocks
     0.04%  java             libjvm.so           [.] Method::is_accessor
     0.04%  C2 CompilerThre  libjvm.so           [.] Parse::Block::init_graph
     0.04%  java             [unknown]           [k] 0xffffffffc01e98a4
     0.04%  C1 CompilerThre  [unknown]           [k] 0xffffffff86f698f2
     0.04%  C2 CompilerThre  libjvm.so           [.] TypeInstPtr::eq
     0.04%  C1 CompilerThre  libpthread-2.31.so  [.] __pthread_mutex_unlock
     0.04%  C2 CompilerThre  libc-2.31.so        [.] malloc
     0.04%  C2 CompilerThre  libjvm.so           [.] jmpLoopEndUCF_shortNode::size
     0.04%  GC Thread#0      libjvm.so           [.] ConstantPool::impl_signature_ref_at
     0.04%  C2 CompilerThre  [unknown]           [k] 0xffffffff86f69a93
     0.04%  C2 CompilerThre  [unknown]           [k] 0xffffffff86d740d5
     0.04%  Logging-Cleaner  [JIT] tid 691669    [.] Interpreter
     0.04%  java             [unknown]           [k] 0xffffffff86eacc12
     0.04%  C2 CompilerThre  libjvm.so           [.] ConnectionGraph::process_call_arguments
     0.04%  C1 CompilerThre  libjvm.so           [.] Method::is_method
     0.04%  C2 CompilerThre  libjvm.so           [.] ciObjectFactory::remove_symbols
     0.04%  C2 CompilerThre  libjvm.so           [.] checkCastPPNode::rule
     0.04%  java             [JIT] tid 691669    [.] void application.transplant.pimtree.PIMTreeCore.generateData(int)
     0.04%  C1 CompilerThre  libjvm.so           [.] MethodLiveness::get_liveness_at
