# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 3K of event 'cpu_core/LLC-load-misses/'
# Event count (approx.): 3078171
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                                       
# ........  ...............  ..................  .............................................................................................................................................................................
#
     0.07%  G1 Service       libpthread-2.31.so  [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.07%  java             libjimage.so        [.] ImageStrings::find
     0.07%  C2 CompilerThre  libjvm.so           [.] Type::cmp
     0.07%  java             libjvm.so           [.] CompiledMethod::is_compiled
     0.07%  java             libjvm.so           [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<282694ul, G1BarrierSet>, (AccessInternal::BarrierType)3, 282694ul>::oop_access_barrier
     0.06%  C2 CompilerThre  libjvm.so           [.] JVMState::debug_start
     0.06%  java             [JIT] tid 692803    [.] void sun.nio.ch.NioSocketImpl.ensureOpen()
     0.06%  java             libnio.so           [.] Java_sun_nio_ch_SocketDispatcher_read0
     0.06%  java             [unknown]           [k] 0xffffffffc1735e80
     0.06%  C2 CompilerThre  libjvm.so           [.] Parse::init_blocks
     0.06%  java             libjvm.so           [.] LinkResolver::runtime_resolve_special_method
     0.06%  java             [JIT] tid 692803    [.] java.lang.Object java.lang.invoke.DirectMethodHandle$Holder.newInvokeSpecial(java.lang.Object, java.lang.Object)
     0.06%  C2 CompilerThre  libjvm.so           [.] Block::has_uncommon_code
     0.06%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::schedule_pinned_nodes
     0.06%  C2 CompilerThre  [unknown]           [k] 0xffffffff86e916e9
     0.06%  C2 CompilerThre  libjvm.so           [.] RegMask::num_registers
     0.06%  C2 CompilerThre  libjvm.so           [.] MachNode::bottom_type
     0.06%  C2 CompilerThre  libjvm.so           [.] NTarjan::DFS
     0.06%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::build_loop_early
     0.06%  java             [JIT] tid 692803    [.] boolean java.lang.invoke.MemberName.testAllFlags(int)
     0.06%  java             [unknown]           [k] 0xffffffffc176f3f7
     0.06%  C2 CompilerThre  libjvm.so           [.] GraphKit::uncommon_trap
     0.06%  java             [unknown]           [k] 0xffffffff86ead880
     0.06%  java             libc-2.31.so        [.] clock_gettime@GLIBC_2.2.5
     0.06%  C2 CompilerThre  libjvm.so           [.] PhaseLive::add_liveout
     0.06%  GC Thread#10     libjvm.so           [.] WeakProcessor::Task::work<G1STWIsAliveClosure, G1KeepAliveClosure>
     0.06%  java             [JIT] tid 692803    [.] java.lang.Object[] java.util.ArrayList.grow(int)
     0.06%  java             [unknown]           [k] 0xffffffff877aa74b
     0.06%  java             libjvm.so           [.] Symbol::as_klass_external_name
     0.06%  GC Thread#8      libjvm.so           [.] RelocIterator::initialize
     0.06%  C2 CompilerThre  [unknown]           [k] 0xffffffff86f98872
     0.06%  java             [unknown]           [k] 0xffffffff87784c47
     0.06%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::bias_color
     0.06%  C2 CompilerThre  libjvm.so           [.] __tls_get_addr@plt
     0.06%  java             [unknown]           [k] 0xffffffff86f19675
