# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 14K of event 'LLC-load-misses'
# Event count (approx.): 12534571
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                                                                
# ........  ...............  ..................  ......................................................................................................................................................................................................
#
     0.06%  java             libjvm.so           [.] ClassFileParser::parse_constant_pool_entries
     0.06%  C2 CompilerThre  libjvm.so           [.] TypeInstPtr::add_offset
     0.06%  C1 CompilerThre  libjvm.so           [.] LinearScan::calc_operand_for_interval
     0.06%  C2 CompilerThre  libjvm.so           [.] MachCallJavaNode::in_RegMask
     0.06%  C2 CompilerThre  libjvm.so           [.] JVMState::of_depth
     0.06%  C2 CompilerThre  libjvm.so           [.] Compile::find_alias_type
     0.06%  RMI Scheduler(0  [unknown]           [k] 0xffffffffafb4c599
     0.06%  C2 CompilerThre  libjvm.so           [.] RegMask::clear_to_sets
     0.05%  C2 CompilerThre  libjvm.so           [.] Block::is_Empty
     0.05%  java             libjvm.so           [.] nmethod::is_zombie
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseOutput::FillExceptionTables
     0.05%  C2 CompilerThre  libjvm.so           [.] MachSpillCopyNode::bottom_type
     0.05%  java             [JIT] tid 672780    [.] byte[] framework.pim.dpu.classloader.ClassWriter.cvtDPUClassStrut2Bytes(framework.pim.dpu.java_strut.DPUJClass, int)
     0.05%  C2 CompilerThre  libjvm.so           [.] NodeHash::hash_delete
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseIFG::init
     0.05%  C2 CompilerThre  libjvm.so           [.] MachNode::bottom_type
     0.05%  C1 CompilerThre  libpthread-2.31.so  [.] __pthread_mutex_lock
     0.05%  C1 CompilerThre  libjvm.so           [.] LinearScanWalker::find_optimal_split_pos
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::remove_node_if_not_used
     0.05%  C2 CompilerThre  [unknown]           [k] 0xffffffffafb699a9
     0.05%  C2 CompilerThre  libc-2.31.so        [.] __memset_avx2_erms
     0.05%  java             [JIT] tid 672780    [.] java.util.List java.util.Formatter.parse(java.lang.String)
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::PhaseChaitin
     0.05%  C2 CompilerThre  libjvm.so           [.] PhiNode::unique_input
     0.05%  C1 CompilerThre  libjvm.so           [.] LinearScan::number_instructions
     0.05%  C2 CompilerThre  libjvm.so           [.] Matcher::Fixup_Save_On_Entry
     0.05%  C2 CompilerThre  libjvm.so           [.] loadPNode::oper_input_base
     0.05%  C1 CompilerThre  libjvm.so           [.] LinearScan::interval_cmp
     0.05%  C2 CompilerThre  libjvm.so           [.] JVMState::debug_end
