# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 3K of event 'LLC-load-misses'
# Event count (approx.): 1982502
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                      
# ........  ...............  ..................  ............................................................................................................................................................
#
     0.08%  java             [JIT] tid 729483    [.] 0x00007f96d578c5a4
     0.08%  C2 CompilerThre  libjvm.so           [.] MachSpillCopyNode::ideal_reg
     0.08%  C2 CompilerThre  libjvm.so           [.] MachCallNode::bottom_type
     0.08%  C2 CompilerThre  libjvm.so           [.] PhaseIFG::init
     0.08%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::schedule_local
     0.08%  C2 CompilerThre  libpthread-2.31.so  [.] __pthread_mutex_unlock
     0.08%  GC Thread#2      libjvm.so           [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<397382ul, G1BarrierSet>, (AccessInternal::BarrierType)3, 397382ul>::oop_access_barrier
     0.08%  java             libjvm.so           [.] vframeStream::vframeStream
     0.08%  java             [JIT] tid 729483    [.] 0x00007f96d577eb8f
     0.08%  java             libjvm.so           [.] vframeStreamCommon::security_next
     0.08%  GC Thread#7      [unknown]           [k] 0xffffffffb0600b40
     0.08%  java             [unknown]           [k] 0xffffffffafaabbf7
     0.08%  java             [JIT] tid 729483    [.] 0x00007f96d5789ab1
     0.08%  C1 CompilerThre  libjvm.so           [.] Assembler::locate_operand
     0.08%  RMI RenewClean-  libjvm.so           [.] InstanceKlass::find_method_index
     0.08%  GC Thread#0      libc-2.31.so        [.] __memmove_sse2_unaligned_erms
     0.08%  java             [JIT] tid 729483    [.] 0x00007f96d578cd67
     0.08%  java             libjvm.so           [.] Symbol::as_unicode
     0.08%  GC Thread#7      libjvm.so           [.] G1ParScanThreadState::trim_queue_to_threshold
     0.08%  java             [unknown]           [k] 0xffffffffb03849e0
     0.08%  java             [JIT] tid 729483    [.] 0x00007f96d5eceea8
     0.08%  java             [unknown]           [k] 0xffffffffc13f7480
     0.08%  java             [unknown]           [k] 0xffffffffb006ddb0
     0.08%  java             [JIT] tid 729483    [.] 0x00007f96d578c5d1
     0.07%  java             [unknown]           [k] 0xffffffffafbac26e
     0.07%  GC Thread#7      libjvm.so           [.] G1CodeBlobClosure::HeapRegionGatheringOopClosure::do_oop
     0.07%  C2 CompilerThre  libjvm.so           [.] vmSymbols::find_sid
     0.07%  java             [JIT] tid 729483    [.] 0x00007f96d578ccfd
     0.07%  C2 CompilerThre  libjvm.so           [.] ciMethod::has_compiled_code
     0.07%  C2 CompilerThre  libjvm.so           [.] AddLNode::Ideal
     0.07%  C2 CompilerThre  libjvm.so           [.] IndexSet::alloc_block_containing
     0.07%  C2 CompilerThre  [unknown]           [k] 0xffffffffb0578d9e
     0.07%  java             [JIT] tid 729483    [.] 0x00007f96d577e50a
     0.07%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::add_input_to_liveout
