# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'LLC-load-misses'
# Event count (approx.): 438310649
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                                                                                                                                                                                                                            
# ........  ...............  ..................  ..................................................................................................................................................................................................................................................................................................................................................................
#
     0.05%  java             [JIT] tid 675631    [.] java.lang.Class java.lang.Class.forName0(java.lang.String, boolean, java.lang.ClassLoader, java.lang.Class)
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::post_allocate_copy_removal
     0.05%  GC Thread#3      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, true>::do_oop
     0.05%  java             [JIT] tid 675631    [.] sun.rmi.transport.Channel sun.rmi.transport.LiveRef.getChannel()
     0.05%  GC Thread#6      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, true>::do_oop
     0.05%  java             libjvm.so           [.] G1CollectedHeap::is_in
     0.05%  GC Thread#6      libjvm.so           [.] nmethod::oops_do
     0.05%  C2 CompilerThre  libjvm.so           [.] Compile::identify_useful_nodes
     0.05%  GC Thread#5      libjvm.so           [.] nmethod::oops_do
     0.05%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::merge_multidefs
     0.05%  java             [unknown]           [k] 0xffffffffafbb12fc
     0.05%  java             [JIT] tid 675631    [.] java.lang.Object java.io.ObjectInputStream.readObject0(java.lang.Class, boolean)
     0.05%  VM Periodic Tas  libjvm.so           [.] Mutex::lock_without_safepoint_check
     0.05%  java             libnio.so           [.] fdval
     0.05%  java             [unknown]           [k] 0xffffffffafbb1313
     0.04%  G1 Conc#1        [unknown]           [k] 0xffffffffb058c347
     0.04%  GC Thread#3      libjvm.so           [.] nmethod::oops_do
     0.04%  G1 Conc#0        [unknown]           [k] 0xffffffffb058c347
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::cache_lrg_info
     0.04%  java             libjvm.so           [.] java_lang_String::as_unicode_string_or_null
     0.04%  java             libjvm.so           [.] SystemDictionary::is_platform_class_loader
     0.04%  java             [JIT] tid 675631    [.] jni_fast_GetIntField
     0.04%  java             [JIT] tid 675631    [.] java.lang.Object jdk.internal.reflect.GeneratedSerializationConstructorAccessor12.newInstance(java.lang.Object[])
     0.04%  GC Thread#2      libjvm.so           [.] nmethod::oops_do
     0.04%  GC Thread#7      libjvm.so           [.] nmethod::oops_do
     0.04%  java             [JIT] tid 675631    [.] java.lang.String java.lang.String.intern()
     0.04%  G1 Conc#1        [unknown]           [k] 0xffffffffaf933f81
     0.04%  G1 Conc#0        [unknown]           [k] 0xffffffffaf933f81
     0.04%  java             [JIT] tid 675631    [.] int java.io.ObjectInputStream$PeekInputStream.read(byte[], int, int)
     0.04%  GC Thread#4      libjvm.so           [.] Assembler::locate_operand
     0.04%  java             libjvm.so           [.] UNICODE::utf8_length<signed char>
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::build_ifg_physical
     0.04%  GC Thread#7      libjvm.so           [.] Assembler::locate_operand
     0.04%  java             libjvm.so           [.] resource_allocate_bytes
     0.04%  GC Thread#5      libjvm.so           [.] CodeHeap::next_block
     0.04%  java             libjvm.so           [.] SystemDictionary::resolve_instance_class_or_null
     0.04%  java             libjvm.so           [.] frame::sender_for_compiled_frame
     0.04%  java             [unknown]           [k] 0xffffffffafb4f484
     0.04%  C2 CompilerThre  libjvm.so           [.] InstanceKlass::find_method_index
     0.04%  GC Thread#2      libjvm.so           [.] RelocIterator::initialize
     0.04%  VM Thread        libjvm.so           [.] ThreadSafepointState::examine_state_of_thread
     0.04%  GC Thread#7      libjvm.so           [.] nmethod::is_alive
     0.04%  C2 CompilerThre  libjvm.so           [.] PhaseIdealLoop::build_loop_late
     0.04%  GC Thread#6      libjvm.so           [.] nmethod::is_alive
     0.04%  java             [JIT] tid 675631    [.] void application.transplant.pimtree.PIMTreeCore.run_batch(application.transplant.pimtree.operation_t, java.util.concurrent.locks.Lock, int)
     0.04%  java             libpthread-2.31.so  [.] __libc_read
     0.04%  java             [unknown]           [k] 0xffffffffc13f689d
     0.04%  java             [unknown]           [k] 0xffffffffafe993f9
     0.04%  java             libjvm.so           [.] jni_GetStringUTFRegion
     0.04%  GC Thread#0      libjvm.so           [.] CodeHeap::next_block
     0.04%  java             [JIT] tid 675631    [.] void simulator.DPUGarbageCollectorSimulator.transfer(framework.pim.dpu.java_strut.DPUJVMMemSpaceKind, byte[], int)
     0.04%  java             ld-2.31.so          [.] update_get_addr
     0.04%  GC Thread#0      libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.04%  GC Thread#7      libjvm.so           [.] CodeHeap::next_block
     0.04%  java             [JIT] tid 675631    [.] void java.io.ObjectStreamClass.readNonProxy(java.io.ObjectInputStream)
     0.03%  C2 CompilerThre  libc-2.31.so        [.] __memmove_sse2_unaligned_erms
     0.03%  GC Thread#2      libjvm.so           [.] Assembler::locate_operand
     0.03%  GC Thread#0      libjvm.so           [.] nmethod::is_alive
     0.03%  GC Thread#2      libjvm.so           [.] CodeHeap::next_block
     0.03%  G1 Conc#0        libjvm.so           [.] BitMap::get_next_bit_impl<0ul, false>
     0.03%  java             libjvm.so           [.] JvmtiVMObjectAllocEventCollector::JvmtiVMObjectAllocEventCollector
     0.03%  G1 Conc#0        [unknown]           [k] 0xffffffffb058c2c0
     0.03%  GC Thread#1      libjvm.so           [.] CodeHeap::next_block
     0.03%  G1 Refine#5      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.03%  java             [unknown]           [k] 0xffffffffafbb1299
     0.03%  GC Thread#3      libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.03%  GC Thread#3      libjvm.so           [.] CodeHeap::next_block
     0.03%  java             [unknown]           [k] 0xffffffffb02a8aae
     0.03%  G1 Conc#1        [unknown]           [k] 0xffffffffb0578d9e
     0.03%  GC Thread#5      libjvm.so           [.] Assembler::locate_operand
     0.03%  java             [unknown]           [k] 0xffffffffafba6f3b
     0.03%  G1 Conc#1        [unknown]           [k] 0xffffffffb058c2c0
     0.03%  GC Thread#3      libjvm.so           [.] nmethod::is_alive
     0.03%  GC Thread#6      libjvm.so           [.] Assembler::locate_operand
     0.03%  java             [unknown]           [k] 0xffffffffafbb131f
     0.03%  G1 Conc#1        libjvm.so           [.] BitMap::get_next_bit_impl<0ul, false>
     0.03%  java             libjvm.so           [.] Handle::Handle
     0.03%  GC Thread#1      libjvm.so           [.] nmethod::is_alive
     0.03%  VM Periodic Tas  libpthread-2.31.so  [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.03%  GC Thread#0      libjvm.so           [.] RelocIterator::initialize
     0.03%  java             [unknown]           [k] 0xffffffffb03848d8
     0.03%  GC Thread#2      libjvm.so           [.] nmethod::is_alive
     0.03%  java             libjvm.so           [.] Klass::is_subclass_of
     0.03%  G1 Conc#1        libjvm.so           [.] oopDesc::size
     0.03%  java             [unknown]           [k] 0xffffffffc04da974
     0.03%  GC Thread#5      libjvm.so           [.] nmethod::is_alive
     0.03%  G1 Conc#0        libjvm.so           [.] oopDesc::size
     0.03%  java             [unknown]           [k] 0xffffffffafb4ebc8
     0.03%  GC Thread#2      libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.03%  java             [unknown]           [k] 0xffffffffc04dab27
     0.03%  GC Thread#4      libjvm.so           [.] nmethod::is_alive
     0.03%  GC Thread#0      libjvm.so           [.] Assembler::locate_operand
     0.03%  java             libc-2.31.so        [.] __libc_disable_asynccancel
     0.03%  java             [unknown]           [k] 0xffffffffafe96209
     0.03%  C2 CompilerThre  libjvm.so           [.] IndexSet::initialize
     0.03%  java             libc-2.31.so        [.] __poll
     0.03%  GC Thread#7      libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.03%  G1 Main Marker   libjvm.so           [.] ReferenceProcessor::preclean_discovered_reflist
     0.03%  C2 CompilerThre  libjvm.so           [.] IndexSet::alloc_block_containing
     0.03%  GC Thread#6      libjvm.so           [.] CodeHeap::next_block
     0.03%  C2 CompilerThre  libjvm.so           [.] PhaseIFG::re_insert
     0.03%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::is_uncommon
     0.03%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::add_input_to_liveout
     0.03%  GC Thread#3      libjvm.so           [.] CodeCacheUnloadingTask::claim_nmethods
     0.03%  java             [JIT] tid 675631    [.] void application.transplant.pimtree.pim_skip_list.get_load(java.util.List)
     0.03%  G1 Conc#0        [unknown]           [k] 0xffffffffb0578d9e
     0.03%  GC Thread#6      libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.03%  GC Thread#1      libjvm.so           [.] CodeCacheUnloadingTask::claim_nmethods
     0.03%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::fixup_spills
     0.03%  GC Thread#5      libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.03%  GC Thread#1      libjvm.so           [.] Assembler::locate_operand
     0.03%  GC Thread#6      libjvm.so           [.] RelocIterator::initialize
     0.03%  java             [JIT] tid 675631    [.] void framework.pim.logger.Logger.log(java.lang.String)
     0.03%  GC Thread#3      libjvm.so           [.] RelocIterator::initialize
     0.03%  GC Thread#1      libjvm.so           [.] RelocIterator::initialize
     0.03%  GC Thread#5      libjvm.so           [.] clean_if_nmethod_is_unloaded<CompiledIC>
     0.03%  GC Thread#1      libjvm.so           [.] CodeHeap::find_blob_unsafe
     0.03%  java             [JIT] tid 675631    [.] void java.util.concurrent.ThreadPoolExecutor.<init>(int, int, long, java.util.concurrent.TimeUnit, java.util.concurrent.BlockingQueue, java.util.concurrent.ThreadFactory, java.util.concurrent.RejectedExecutionHandler)
     0.03%  GC Thread#4      libjvm.so           [.] CodeHeap::next_block
     0.03%  java             libnio.so           [.] Java_sun_nio_ch_Net_poll
     0.03%  VM Thread        [unknown]           [k] 0xffffffffaf84d389
     0.03%  java             libjvm.so           [.] StringTable::intern
     0.03%  GC Thread#3      libjvm.so           [.] Assembler::locate_operand
     0.03%  G1 Main Marker   libjvm.so           [.] java_lang_ref_Reference::is_referent_field
     0.03%  C2 CompilerThre  libjvm.so           [.] PhaseLive::add_liveout
     0.03%  GC Thread#3      libjvm.so           [.] clean_if_nmethod_is_unloaded<CompiledIC>
     0.03%  C1 CompilerThre  libjvm.so           [.] InstanceKlass::find_method_index
     0.03%  java             libjvm.so           [.] G1Allocator::unsafe_max_tlab_alloc
     0.03%  java             [JIT] tid 675631    [.] int java.io.ObjectInputStream$BlockDataInputStream.read()
