# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'LLC-load-misses'
# Event count (approx.): 11935263330
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                                                                                       
# ........  ...............  ..................  .............................................................................................................................................................................................................................
#
     0.00%  java             [JIT] tid 675394    [.] void java.util.TimSort.<init>(java.lang.Object[], java.util.Comparator, java.lang.Object[], int, int)
     0.00%  java             libjvm.so           [.] CodeCache::find_blob
     0.00%  java             [unknown]           [k] 0xffffffffaf9777fa
     0.00%  java             [unknown]           [k] 0xffffffffaf91230e
     0.00%  java             [JIT] tid 675394    [.] long java.lang.StringConcatHelper.prepend(long, byte[], int, java.lang.String)
     0.00%  GC Thread#1      libjvm.so           [.] CodeHeap::next_used
     0.00%  VM Thread        libjvm.so           [.] ClassLoaderData::is_alive
     0.00%  GC Thread#5      libjvm.so           [.] CodeHeap::next_block
     0.00%  GC Thread#3      libjvm.so           [.] CompiledMethod::cleanup_inline_caches_impl
     0.00%  java             [JIT] tid 675394    [.] java.util.stream.Collector java.util.stream.Collectors.toCollection(java.util.function.Supplier)
     0.00%  java             [unknown]           [k] 0xffffffffaf91265e
     0.00%  G1 Conc#1        libjvm.so           [.] OopOopIterateDispatch<G1CMOopClosure>::Table::oop_oop_iterate<InstanceRefKlass, oopDesc*>
     0.00%  java             [unknown]           [k] 0xffffffffaf906c7c
     0.00%  java             [unknown]           [k] 0xffffffffaf979310
     0.00%  GC Thread#2      libjvm.so           [.] CodeHeap::next_used
     0.00%  VM Periodic Tas  libjvm.so           [.] PerfLongVariant::sample
     0.00%  java             [unknown]           [k] 0xffffffffaf9e0ca8
     0.00%  C2 CompilerThre  libjvm.so           [.] Symbol::decrement_refcount
     0.00%  java             [unknown]           [k] 0xffffffffaf912679
     0.00%  GC Thread#4      libjvm.so           [.] CodeHeap::next_used
     0.00%  G1 Refine#2      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.00%  C2 CompilerThre  libjvm.so           [.] ciObjectFactory::get_metadata
     0.00%  GC Thread#7      libjvm.so           [.] nmethod::oops_do
     0.00%  java             [unknown]           [k] 0xffffffffaf97770f
     0.00%  G1 Refine#3      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.00%  GC Thread#3      libjvm.so           [.] CodeHeap::next_used
     0.00%  java             [JIT] tid 675394    [.] java.lang.String java.lang.String.toString()
     0.00%  G1 Conc#0        [unknown]           [k] 0xffffffffb058c347
     0.00%  G1 Conc#0        libjvm.so           [.] OopOopIterateDispatch<G1CMOopClosure>::Table::oop_oop_iterate<InstanceRefKlass, oopDesc*>
     0.00%  VM Periodic Tas  ld-2.31.so          [.] __tls_get_addr
     0.00%  G1 Conc#1        [unknown]           [k] 0xffffffffb058c2c0
     0.00%  GC Thread#6      libjvm.so           [.] CodeHeap::next_used
     0.00%  VM Periodic Tas  [unknown]           [k] 0xffffffffaf9abd2c
     0.00%  C2 CompilerThre  libjvm.so           [.] PhaseLive::add_liveout
     0.00%  java             [unknown]           [k] 0xffffffffaf8ef07e
     0.00%  GC Thread#0      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.00%  GC Thread#2      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, true>::do_oop
     0.00%  G1 Conc#1        [unknown]           [k] 0xffffffffb058c347
     0.00%  java             libjvm.so           [.] SymbolTable::lookup_shared
     0.00%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::build_ifg_physical
     0.00%  java             [unknown]           [k] 0xffffffffaf9122e6
     0.00%  G1 Conc#0        [unknown]           [k] 0xffffffffaf933f81
     0.00%  GC Thread#5      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, true>::do_oop
     0.00%  G1 Conc#0        [unknown]           [k] 0xffffffffafa9681b
     0.00%  G1 Conc#1        libjvm.so           [.] OtherRegionsTable::add_reference
     0.00%  java             [unknown]           [k] 0xffffffffaf91d801
     0.00%  GC Thread#1      libjvm.so           [.] CodeHeap::next_block
     0.00%  C2 CompilerThre  libjvm.so           [.] IndexSet::alloc_block_containing
     0.00%  GC Thread#3      libjvm.so           [.] CodeHeap::next_block
     0.00%  G1 Refine#4      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.00%  C2 CompilerThre  libjvm.so           [.] PhaseCFG::is_uncommon
     0.00%  java             [unknown]           [k] 0xffffffffaf8ef040
     0.00%  G1 Conc#1        [unknown]           [k] 0xffffffffafa9681b
     0.00%  G1 Conc#1        [unknown]           [k] 0xffffffffaf933f81
     0.00%  java             [unknown]           [k] 0xffffffffaf92e590
     0.00%  G1 Service       [unknown]           [k] 0xffffffffaf84d389
     0.00%  GC Thread#1      libjvm.so           [.] nmethod::oops_do
     0.00%  G1 Conc#1        libjvm.so           [.] HeapRegionManager::par_iterate
     0.00%  GC Thread#0      libjvm.so           [.] nmethod::oops_do
     0.00%  GC Thread#3      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.00%  java             [unknown]           [k] 0xffffffffaf90aec7
     0.00%  java             [unknown]           [k] 0xffffffffaf90ae90
     0.00%  G1 Conc#1        libjvm.so           [.] oopDesc::size
     0.00%  java             [JIT] tid 675394    [.] java.util.stream.Sink java.util.stream.AbstractPipeline.wrapSink(java.util.stream.Sink)
     0.00%  GC Thread#1      libjvm.so           [.] G1ParCopyClosure<(G1Barrier)1, true>::do_oop
     0.00%  java             [unknown]           [k] 0xffffffffaf97595b
     0.00%  GC Thread#0      libjvm.so           [.] CompiledMethod::cleanup_inline_caches_impl
     0.00%  C2 CompilerThre  libjvm.so           [.] Compile::remove_useless_nodes
     0.00%  java             [JIT] tid 675394    [.] java.util.concurrent.ExecutorService java.util.concurrent.Executors.newCachedThreadPool()
     0.00%  java             [unknown]           [k] 0xffffffffaf912a78
     0.00%  java             [unknown]           [k] 0xffffffffaf9369af
     0.00%  java             [unknown]           [k] 0xffffffffaf97756a
     0.00%  java             [unknown]           [k] 0xffffffffaf92e537
     0.00%  java             [unknown]           [k] 0xffffffffaf976933
     0.00%  java             [JIT] tid 675394    [.] I2C/C2I adapters
     0.00%  G1 Conc#1        [unknown]           [k] 0xffffffffb0600000
     0.00%  java             [unknown]           [k] 0xffffffffafb1969d
     0.00%  java             [unknown]           [k] 0xffffffffaf977543
     0.00%  java             libjvm.so           [.] G1BarrierSetRuntime::write_ref_array_post_entry
     0.00%  java             [unknown]           [k] 0xffffffffaf87eced
     0.00%  java             libjvm.so           [.] ClassLoaderData::holder_phantom
     0.00%  java             [unknown]           [k] 0xffffffffaf90aea2
     0.00%  java             [JIT] tid 675394    [.] void java.util.TimSort.mergeAt(int)
     0.00%  java             [JIT] tid 675394    [.] java.util.List application.transplant.pimtree.frontend_by_generation.init_tasks()
     0.00%  java             [unknown]           [k] 0xffffffffaf92e55b
     0.00%  GC Thread#2      libjvm.so           [.] nmethod::oops_do
     0.00%  java             [unknown]           [k] 0xffffffffaf91d563
     0.00%  java             [unknown]           [k] 0xffffffffafa96621
     0.00%  java             [unknown]           [k] 0xffffffffaf975969
     0.00%  C2 CompilerThre  libjvm.so           [.] PhaseChaitin::cache_lrg_info
     0.00%  java             [unknown]           [k] 0xffffffffb0578da1
     0.00%  java             [unknown]           [k] 0xffffffffafe8c3c2
     0.00%  GC Thread#7      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.00%  GC Thread#4      libjvm.so           [.] nmethod::is_alive
     0.00%  G1 Conc#0        libjvm.so           [.] G1ConcurrentMark::mark_in_next_bitmap
     0.00%  java             [JIT] tid 675394    [.] java.lang.Object application.transplant.pimtree.pim_skip_list$$Lambda$72/0x0000000800c19cd0.get()
     0.00%  VM Periodic Tas  [unknown]           [k] 0xffffffffaf8fb064
     0.00%  java             libjvm.so           [.] CardTableBarrierSet::on_slowpath_allocation_exit
