            java  4812   457.315975:        398                   LLC-loads:      7f7bfdf7ab1d int pim.algorithm.TreeNode.search(int)+0x11d (/tmp/perf-4811.map)
            java  4812   457.315998:     139511                      cycles:      7f7bfdf7b090 int pim.algorithm.TreeNode.search(int)+0x690 (/tmp/perf-4811.map)
            java  4812   457.316004:       1167                  bus-cycles:      7f7bfdf7b128 int pim.algorithm.TreeNode.search(int)+0x728 (/tmp/perf-4811.map)
            java  4812   457.316013:        234                cache-misses:      7f7bfdf7abee int pim.algorithm.TreeNode.search(int)+0x1ee (/tmp/perf-4811.map)
            java  4812   457.316032:        398                   LLC-loads:      7f7bfdf7acc8 int pim.algorithm.TreeNode.search(int)+0x2c8 (/tmp/perf-4811.map)
            java  4812   457.316047:     139461                      cycles:      7f7bfdf7ab09 int pim.algorithm.TreeNode.search(int)+0x109 (/tmp/perf-4811.map)
            java  4812   457.316066:        231                cache-misses:      7f7bfdf7ab19 int pim.algorithm.TreeNode.search(int)+0x119 (/tmp/perf-4811.map)
            java  4812   457.316081:        392                   LLC-loads:      7f7bfdf7aca0 int pim.algorithm.TreeNode.search(int)+0x2a0 (/tmp/perf-4811.map)
            java  4812   457.316097:     139514                      cycles:      7f7bfdf7b080 int pim.algorithm.TreeNode.search(int)+0x680 (/tmp/perf-4811.map)
            java  4812   457.316102:       1167                  bus-cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.316115:        230                cache-misses:      7f7bfdf7ada1 int pim.algorithm.TreeNode.search(int)+0x3a1 (/tmp/perf-4811.map)
            java  4812   457.316128:        392                   LLC-loads:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.316145:     139168                      cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.316170:        230                cache-misses:      7f7bfdf7ab1d int pim.algorithm.TreeNode.search(int)+0x11d (/tmp/perf-4811.map)
            java  4812   457.316182:        394                   LLC-loads:      7f7bfdf7b090 int pim.algorithm.TreeNode.search(int)+0x690 (/tmp/perf-4811.map)
            java  4812   457.316193:     139376                      cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.316201:       1166                  bus-cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.316231:        391                   LLC-loads:      7f7bfdf7ae43 int pim.algorithm.TreeNode.search(int)+0x443 (/tmp/perf-4811.map)
            java  4812   457.316243:     139442                      cycles:      7f7bfdf7b090 int pim.algorithm.TreeNode.search(int)+0x690 (/tmp/perf-4811.map)
            java  4812   457.316250:       1166                  bus-cycles:      7f7bfdf7b080 int pim.algorithm.TreeNode.search(int)+0x680 (/tmp/perf-4811.map)
            java  4812   457.316291:     139296                      cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.316299:       1166                  bus-cycles:      7f7bfdf7b080 int pim.algorithm.TreeNode.search(int)+0x680 (/tmp/perf-4811.map)
            java  4812   457.316329:        391                   LLC-loads:      7f7bfdf7ada1 int pim.algorithm.TreeNode.search(int)+0x3a1 (/tmp/perf-4811.map)
            java  4812   457.316340:     139303                      cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.316348:       1166                  bus-cycles:      7f7bfdf7ae43 int pim.algorithm.TreeNode.search(int)+0x443 (/tmp/perf-4811.map)
            java  4812   457.316371:        228                cache-misses:      7f7bfdf7afd4 int pim.algorithm.TreeNode.search(int)+0x5d4 (/tmp/perf-4811.map)
            java  4812   457.316389:     139338                      cycles:      7f7bfdf7abf6 int pim.algorithm.TreeNode.search(int)+0x1f6 (/tmp/perf-4811.map)
            java  4812   457.316422:        228                cache-misses:      7f7bfdf7abea int pim.algorithm.TreeNode.search(int)+0x1ea (/tmp/perf-4811.map)
            java  4812   457.316429:        390                   LLC-loads:      7f7bfdf7abea int pim.algorithm.TreeNode.search(int)+0x1ea (/tmp/perf-4811.map)
            java  4812   457.316438:     139293                      cycles:      7f7bfdf7b080 int pim.algorithm.TreeNode.search(int)+0x680 (/tmp/perf-4811.map)
            java  4812   457.316446:       1166                  bus-cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.316473:        390                   LLC-loads:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.316473:        228                cache-misses:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.316486:     139321                      cycles:      7f7bfdf7ae43 int pim.algorithm.TreeNode.search(int)+0x443 (/tmp/perf-4811.map)
            java  4812   457.316521:        396                   LLC-loads:      7f7bfdf7ae77 int pim.algorithm.TreeNode.search(int)+0x477 (/tmp/perf-4811.map)
            java  4812   457.316535:     139387                      cycles:      7f7bfdf7ace6 int pim.algorithm.TreeNode.search(int)+0x2e6 (/tmp/perf-4811.map)
            java  4812   457.316544:       1166                  bus-cycles:      7f7bfdf7aa2b int pim.algorithm.TreeNode.search(int)+0x2b (/tmp/perf-4811.map)
            java  4812   457.316574:        398                   LLC-loads:      7f7bfdf7abea int pim.algorithm.TreeNode.search(int)+0x1ea (/tmp/perf-4811.map)
            java  4812   457.316584:     139242                      cycles:      7f7bfdf7af32 int pim.algorithm.TreeNode.search(int)+0x532 (/tmp/perf-4811.map)
            java  4812   457.316633:     139268                      cycles:      7f7bfdf7abee int pim.algorithm.TreeNode.search(int)+0x1ee (/tmp/perf-4811.map)
            java  4812   457.316635:        226                cache-misses:      7f7bfdf7add5 int pim.algorithm.TreeNode.search(int)+0x3d5 (/tmp/perf-4811.map)
            java  4812   457.316674:        395                   LLC-loads:      7f7bfdf7abea int pim.algorithm.TreeNode.search(int)+0x1ea (/tmp/perf-4811.map)
