# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 133K of event 'LLC-load-misses'
# Event count (approx.): 24616292
#
# Overhead  Command          Shared Object        Symbol                                                                                                                                                                       
# ........  ...............  ...................  .............................................................................................................................................................................
#
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] find_next_and_bit
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] __init_waitqueue_head
     0.00%  VM Thread        [kernel.kallsyms]    [k] intel_pstate_update_util_hwp
     0.00%  G1 Refine#14     libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  java             [kernel.kallsyms]    [k] unmap_page_range
     0.00%  G1 Refine#1      [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] plist_add
     0.00%  GC Thread#14     libpthread-2.28.so   [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.00%  java             [kernel.kallsyms]    [k] error_entry
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] __schedule
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __do_page_fault
     0.00%  java             libjvm.so            [.] ClassFileParser::parse_method
     0.00%  java             libjvm.so            [.] ConstMethod::allocate
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] dequeue_entity
     0.00%  java             [kernel.kallsyms]    [k] __accumulate_pelt_segments
     0.00%  C2 CompilerThre  libjvm.so            [.] ciMethodData::prepare_metadata
     0.00%  java             perf-19084.map       [.] long java.lang.StringConcatHelper.prepend(long, byte[], java.lang.String, java.lang.String)
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] __update_idle_core
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] inode_permission
     0.00%  java             [kernel.kallsyms]    [k] remove_vma
     0.00%  java             libpthread-2.28.so   [.] _pthread_cleanup_pop_restore
     0.00%  G1 Refine#6      libjvm.so            [.] RSHashTable::add_card
     0.00%  C2 CompilerThre  libjvm.so            [.] TraceTime::TraceTime
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] intel_pmu_bts_config
     0.00%  C1 CompilerThre  libjvm.so            [.] Instruction::as_NewArray
     0.00%  G1 Refine#1      [kernel.kallsyms]    [k] ktime_get
     0.00%  G1 Refine#10     libjvm.so            [.] RSHashTable::add_card
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] try_to_wake_up
     0.00%  java             libc-2.28.so         [.] index
     0.00%  GC Thread#12     ld-2.28.so           [.] __tls_get_addr
     0.00%  G1 Refine#10     [kernel.kallsyms]    [k] perf_iterate_ctx
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] plist_add
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] do_syscall_64
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] put_prev_entity
     0.00%  java             [kernel.kallsyms]    [k] check_cfs_rq_runtime
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] kmem_cache_alloc_node_trace
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] prepare_exit_to_usermode
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] intel_pstate_update_util_hwp
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::loop_predication_impl_helper
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] __zone_watermark_ok
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] get_futex_key
     0.00%  C2 CompilerThre  libjvm.so            [.] ReturnNode::is_CFG
     0.00%  G1 Refine#13     [kernel.kallsyms]    [k] cap_mmap_file
     0.00%  C2 CompilerThre  libc-2.28.so         [.] _IO_str_init_static_internal
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  VM Thread        libc-2.28.so         [.] __libc_disable_asynccancel
     0.00%  C1 CompilerThre  libjvm.so            [.] Instruction::as_Constant
     0.00%  C2 CompilerThre  libjvm.so            [.] ciReceiverTypeData::translate_from
     0.00%  java             perf-19084.map       [.] long java.lang.StringConcatHelper.prepend(long, byte[], java.lang.String, java.lang.String)
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] __zone_watermark_ok
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] new_slab
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] clear_huge_page
     0.00%  java             libjvm.so            [.] os::strdup
     0.00%  C2 CompilerThre  libjvm.so            [.] ValueRecorder<_jobject*>::maybe_initialize
     0.00%  C1 CompilerThre  libjvm.so            [.] GenerateOopMap::do_exception_edge
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] setup_object.isra.63
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] __init_waitqueue_head
     0.00%  C2 CompilerThre  libjvm.so            [.] CallLeafNoFPNode::Opcode
     0.00%  G1 Refine#6      [kernel.kallsyms]    [k] _cond_resched
     0.00%  G1 Refine#4      [kernel.kallsyms]    [k] intel_pmu_hw_config
     0.00%  GC Thread#15     libjvm.so            [.] G1PostEvacuateCollectionSetCleanupTask2::RedirtyLoggedCardsTask::do_work
     0.00%  java             [kernel.kallsyms]    [k] arch_get_unmapped_area_topdown
     0.00%  java             [kernel.kallsyms]    [k] __x64_sys_newstat
     0.00%  VM Thread        [kernel.kallsyms]    [k] __check_object_size
     0.00%  C1 CompilerThre  libjvm.so            [.] Instruction::as_AccessIndexed
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] find_busiest_group
     0.00%  C1 CompilerThre  libjvm.so            [.] CompileQueue::get
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] __indirect_thunk_start
     0.00%  C2 CompilerThre  libjvm.so            [.] MemBarNode::Value
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] in_group_p
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseCFG::build_dominator_tree
     0.00%  C2 CompilerThre  libjvm.so            [.] G1BarrierSetC2::pre_barrier
     0.00%  G1 Refine#4      [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] x86_reserve_hardware
     0.00%  G1 Refine#2      [kernel.kallsyms]    [k] __list_del_entry_valid
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] interrupt_entry
     0.00%  G1 Refine#1      libjvm.so            [.] calc_thresholds
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  VM Thread        libjvm.so            [.] G1Analytics::predict_pending_cards
     0.00%  GC Thread#11     libjvm.so            [.] G1Allocator::survivor_attempt_allocation
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] _cond_resched
     0.00%  G1 Refine#14     [kernel.kallsyms]    [k] get_futex_key
     0.00%  G1 Refine#4      [kernel.kallsyms]    [k] intel_get_event_constraints
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%  GC Thread#9      libjvm.so            [.] G1Allocator::survivor_attempt_allocation
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] rb_next
     0.00%  G1 Refine#14     [kernel.kallsyms]    [k] intel_get_event_constraints
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] call_function_interrupt
     0.00%  java             perf-19084.map       [.] void java.util.Formatter.<init>(java.util.Locale, java.lang.Appendable)
     0.00%  G1 Refine#1      [kernel.kallsyms]    [k] rcu_nmi_enter
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] try_charge
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] get_page_from_freelist
     0.00%  VM Thread        libjvm.so            [.] MetaspaceCounters::update_performance_counters
     0.00%  G1 Refine#9      libjvm.so            [.] G1DirtyCardQueueSet::refine_buffer
     0.00%  GC Thread#12     libjvm.so            [.] CompositeElapsedCounterSource::seconds
     0.00%  C1 CompilerThre  libjvm.so            [.] ConstMethod::exception_table_start
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] ci_prepare_mask@plt
     0.00%  C1 CompilerThre  libjvm.so            [.] ArithmeticOp::is_commutative
     0.00%  G1 Refine#11     [kernel.kallsyms]    [k] get_page_from_freelist
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] ci_exec_wait_mask_cmd
     0.00%  G1 Service       [vdso]               [.] __vdso_clock_gettime
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] __srcu_read_unlock
     0.00%  java             [kernel.kallsyms]    [k] rcu_report_qs_rnp
     0.00%  G1 Refine#1      [kernel.kallsyms]    [k] __intel_shared_reg_get_constraints.isra.9
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] get_futex_key_refs.isra.12
     0.00%  GC Thread#2      [vdso]               [.] 0x00000000000009f9
     0.00%  java             perf-19084.map       [.] void pim.dpu.DPUManager.dpuExecute(java.io.PrintStream)
     0.00%  GC Thread#2      libpthread-2.28.so   [.] __pthread_mutex_lock
     0.00%  C1 CompilerThre  libjvm.so            [.] metadata_Relocation::unpack_data
     0.00%  G1 Refine#22     [kernel.kallsyms]    [k] native_sched_clock
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] call_function_interrupt
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] account_entity_dequeue
     0.00%  GC Thread#2      libjvm.so            [.] os::elapsed_counter
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] ___slab_alloc
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] profile_tick
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%  GC Thread#0      libjvm.so            [.] G1MergeHeapRootsTask::work
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] do_syscall_64
     0.00%  java             [kernel.kallsyms]    [k] string
     0.00%  java             [kernel.kallsyms]    [k] vsnprintf
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] intel_pmu_bts_config
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] ttwu_do_wakeup
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] interrupt_entry
     0.00%  C2 CompilerThre  libc-2.28.so         [.] clock_gettime
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] rcu_irq_enter
     0.00%  C1 CompilerThre  libjvm.so            [.] RangeCheckEliminator::Bound::and_op
     0.00%  C1 CompilerThre  libjvm.so            [.] GenerateOopMap::compute_map
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] perf_event_mmap
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] update_cfs_rq_h_load
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] mpol_misplaced
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] rb_erase_cached
     0.00%  C2 CompilerThre  libjvm.so            [.] shrL_rReg_immNode::ideal_Opcode
     0.00%  GC Thread#18     libjvm.so            [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.00%  G1 Refine#22     libjvm.so            [.] NonJavaThread::Iterator::step
     0.00%  C2 CompilerThre  libjvm.so            [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<594020ul, G1BarrierSet>, (AccessInternal::BarrierType)2, 594020ul>::oop_access_barrier
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] __hrtimer_next_event_base
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] __do_page_fault
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] find_busiest_group
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] new_slab
     0.00%  G1 Refine#2      [kernel.kallsyms]    [k] perf_event_init_task
     0.00%  G1 Refine#22     libjvm.so            [.] G1DirtyCardQueueSet::refine_buffer
     0.00%  java             [kernel.kallsyms]    [k] radix_tree_lookup_slot
     0.00%  C1 CompilerThre  libjvm.so            [.] ciObjectFactory::get_empty_methodData
     0.00%  java             [kernel.kallsyms]    [k] __x64_sys_read
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] __zone_watermark_ok
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::optimize
     0.00%  C2 CompilerThre  libjvm.so            [.] TypeNarrowPtr::singleton
     0.00%  GC Thread#16     [vdso]               [.] 0x00000000000009f0
     0.00%  java             [kernel.kallsyms]    [k] intel_pmu_event_map
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] PageHuge
     0.00%  GC Thread#3      libc-2.28.so         [.] clock_gettime
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%  C1 CompilerThre  libjvm.so            [.] CodeSection::relocate
     0.00%  C2 CompilerThre  libjvm.so            [.] CastP2XNode::bottom_type
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] __pagevec_lru_add_fn
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%  C2 CompilerThre  libjvm.so            [.] StartNode::Opcode
     0.00%  G1 Refine#4      [kernel.kallsyms]    [k] memset_erms
     0.00%  C1 CompilerThre  libjvm.so            [.] ValueNumberingVisitor::do_Constant
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] __x2apic_send_IPI_mask
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] mmap_region
     0.00%  java             [kernel.kallsyms]    [k] get_unmapped_area
     0.00%  C2 CompilerThre  libjvm.so            [.] Compile::build_start_state
     0.00%  G1 Refine#6      [kernel.kallsyms]    [k] __unqueue_futex
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] futex_wait_setup
     0.00%  G1 Refine#11     [kernel.kallsyms]    [k] cpu_load_update
     0.00%  GC Thread#17     libjvm.so            [.] G1CodeRootSet::contains
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] kmem_cache_alloc_node_trace
     0.00%  C1 CompilerThre  libjvm.so            [.] ConstantPool::has_appendix_at_if_loaded
     0.00%  java             [kernel.kallsyms]    [k] find_vma
     0.00%  C1 CompilerThre  libjvm.so            [.] Instruction::needs_exception_state
     0.00%  GC Thread#8      libjvm.so            [.] OopOopIterateBackwardsDispatch<G1ScanEvacuatedObjClosure>::Table::oop_oop_iterate_backwards<InstanceRefKlass, narrowOop>
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] mem_cgroup_migrate
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] run_local_timers
     0.00%  G1 Service       [kernel.kallsyms]    [k] __do_sys_getrusage
     0.00%  G1 Service       [kernel.kallsyms]    [k] __schedule
     0.00%  G1 Service       [kernel.kallsyms]    [k] _copy_from_user
     0.00%  G1 Service       [kernel.kallsyms]    [k] dequeue_task_fair
     0.00%  G1 Service       [kernel.kallsyms]    [k] error_entry
     0.00%  G1 Service       [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  G1 Service       [kernel.kallsyms]    [k] hrtimer_try_to_cancel
     0.00%  G1 Service       [kernel.kallsyms]    [k] mmput
     0.00%  G1 Service       [kernel.kallsyms]    [k] mpol_misplaced
     0.00%  G1 Service       [kernel.kallsyms]    [k] ns_to_timeval
     0.00%  G1 Service       [kernel.kallsyms]    [k] pick_next_task_fair
     0.00%  G1 Service       libc-2.28.so         [.] clock_gettime
     0.00%  G1 Service       libjvm.so            [.] AbsSeq::dsd
     0.00%  G1 Service       libjvm.so            [.] G1Analytics::predict_young_other_time_ms
     0.00%  G1 Service       libjvm.so            [.] G1CollectionSet::update_young_region_prediction
     0.00%  G1 Service       libjvm.so            [.] G1YoungRemSetSamplingClosure::do_heap_region
     0.00%  G1 Service       libjvm.so            [.] os::elapsed_counter
     0.00%  G1 Service       libpthread-2.28.so   [.] __condvar_dec_grefs
     0.00%  G1 Service       libpthread-2.28.so   [.] pthread_cond_wait@@GLIBC_2.3.2
     0.00%  java             perf-19084.map       [.] void pim.dpu.DPUGarbageCollector.readBackMetaSpacePt()
     0.00%  GC Thread#1      libjvm.so            [.] memset@plt
     0.00%  GC Thread#18     libjvm.so            [.] G1RedirtyCardsLocalQueueSet::enqueue
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] native_apic_msr_eoi_write
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] find_busiest_group
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] get_vma_policy.part.40
     0.00%  GC Thread#10     libjvm.so            [.] PtrQueueSet::try_enqueue
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] __lru_cache_add
     0.00%  C1 CompilerThre  libjvm.so            [.] ciMethod::can_be_compiled
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] x86_pmu_disable
     0.00%  DPU_POLL_0001    [kernel.kallsyms]    [k] perf_iterate_ctx
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] UFI_exec_void_frames
     0.00%  java             libjvm.so            [.] JavaThread::is_Java_thread
     0.00%  GC Thread#8      libjvm.so            [.] G1ParScanThreadState::allocate_copy_slow
     0.00%  G1 Refine#18     libpthread-2.28.so   [.] __deallocate_stack
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] native_sched_clock
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] sched_clock_tick
     0.00%  C2 CompilerThre  libjvm.so            [.] GraphKit::add_empty_predicate_impl
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] activate_task
     0.00%  VM Thread        [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  C2 CompilerThre  libjvm.so            [.] storeImmLNode::ideal_Opcode
     0.00%  G1 Refine#10     libjvm.so            [.] G1DirtyCardQueueSet::refine_buffer
     0.00%  GC Thread#2      libc-2.28.so         [.] clock_gettime
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  GC Thread#14     libjvm.so            [.] CodeCache::find_blob
     0.00%  C1 CompilerThre  libjvm.so            [.] nmethod::copy_scopes_data
     0.00%  java             libjvm.so            [.] PtrQueueSet::retry_enqueue
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] dpu_get
     0.00%  C1 CompilerThre  libjvm.so            [.] Compilation::add_exception_handlers_for_pco
     0.00%  G1 Refine#16     libjvm.so            [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] pthread_mutex_unlock@plt
     0.00%  GC Thread#15     libjvm.so            [.] G1PLABAllocator::allocate_direct_or_new_plab
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] __hrtimer_next_event_base
     0.00%  java             [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] mpol_misplaced
     0.00%  G1 Refine#2      [kernel.kallsyms]    [k] lapic_next_deadline
     0.00%  C2 CompilerThre  libjvm.so            [.] NodeHash::NodeHash
     0.00%  GC Thread#20     [vdso]               [.] __vdso_clock_gettime
     0.00%  C1 CompilerThre  libjvm.so            [.] Compiler::compile_method
     0.00%  java             perf-19084.map       [.] int java.lang.StringBuilder.length()
     0.00%  VM Thread        libjvm.so            [.] MasterFreeRegionListChecker::check_mt_safety
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] futex_wake
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] task_scan_min
     0.00%  C2 CompilerThre  libjvm.so            [.] CodeCache::free
     0.00%  G1 Refine#16     libjvm.so            [.] QuickSort::inner_sort<false, unsigned char*, int (*)(unsigned char const*, unsigned char const*)>
     0.00%  C1 CompilerThre  libjvm.so            [.] Convert::visit
     0.00%  GC Thread#15     [vdso]               [.] 0x00000000000009f9
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.00%  G1 Refine#4      [kernel.kallsyms]    [k] irq_enter
     0.00%  VM Thread        libjvm.so            [.] GCTimer::register_gc_phase_start
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] __remove_hrtimer
     0.00%  java             libjvm.so            [.] Assembler::jmp
     0.00%  GC Thread#9      libjvm.so            [.] G1GCParPhaseTimesTracker::G1GCParPhaseTimesTracker
     0.00%  java             perf-19084.map       [.] void java.lang.Integer.formatUnsignedInt(int, int, byte[], int)
     0.00%  VM Thread        libjvm.so            [.] SafepointSynchronize::do_cleanup_tasks
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.00%  VM Thread        [kernel.kallsyms]    [k] policy_nodemask
     0.00%  G1 Refine#10     [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] intel_get_event_constraints
     0.00%  G1 Refine#1      [kernel.kallsyms]    [k] perf_mux_hrtimer_handler
     0.00%  java             ld-2.28.so           [.] _dl_check_map_versions
     0.00%  G1 Refine#2      libjvm.so            [.] G1ConcurrentRefineThread::activate
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] rcu_all_qs
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] memcg_check_events
     0.00%  GC Thread#0      ld-2.28.so           [.] _dl_update_slotinfo
     0.00%  java             [kernel.kallsyms]    [k] put_dec_trunc8
     0.00%  G1 Refine#13     [kernel.kallsyms]    [k] smp_apic_timer_interrupt
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] alloc_pages_vma
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] update_curr
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] apic_timer_interrupt
     0.00%  C2 CompilerThre  libjvm.so            [.] UTF8::as_quoted_ascii
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] __hrtimer_next_event_base
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseMacroExpand::generate_guard
     0.00%  G1 Refine#1      [kernel.kallsyms]    [k] find_busiest_group
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] timerqueue_add
     0.00%  C2 CompilerThre  libjvm.so            [.] C2ParseAccess::is_parse_access
     0.00%  G1 Refine#18     [kernel.kallsyms]    [k] __hrtimer_run_queues
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] __list_del_entry_valid
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] rcu_nmi_exit
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] timerqueue_add
     0.00%  VM Thread        [kernel.kallsyms]    [k] wake_up_q
     0.00%  java             [kernel.kallsyms]    [k] lock_page_memcg
     0.00%  G1 Refine#0      [kernel.kallsyms]    [k] get_futex_key_refs.isra.12
     0.00%  C2 CompilerThre  libjvm.so            [.] MachIdealNode::oper_input_base
     0.00%  C2 CompilerThre  libjvm.so            [.] RethrowNode::match_edge
     0.00%  java             [kernel.kallsyms]    [k] atime_needs_update
     0.00%  C2 CompilerThre  libjvm.so            [.] CodeBuffer::finalize_oop_references
     0.00%  G1 Refine#4      libjvm.so            [.] GlobalCounter::write_synchronize
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] futex_wait
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] __mutex_init
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] page_cpupid_xchg_last
     0.00%  java             libjvm.so            [.] Assembler::andl
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] futex_wake
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.00%  java             libjvm.so            [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<402470ul, G1BarrierSet>, (AccessInternal::BarrierType)1, 402470ul>::oop_access_barrier
     0.00%  G1 Refine#18     [kernel.kallsyms]    [k] __list_add_valid
     0.00%  java             libc-2.28.so         [.] lrand48_r
     0.00%  DPU_POLL_0003    [kernel.kallsyms]    [k] unmap_page_range
     0.00%  VM Thread        libjvm.so            [.] ThreadLocalAllocBuffer::resize
     0.00%  G1 Service       libpthread-2.28.so   [.] __pthread_mutex_unlock_usercnt
     0.00%  C1 CompilerThre  libjvm.so            [.] Canonicalizer::do_Op2
     0.00%  GC Thread#7      libc-2.28.so         [.] _int_malloc
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] clear_huge_page
     0.00%  G1 Refine#22     libpthread-2.28.so   [.] __pthread_mutex_lock
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] idle_cpu
     0.00%  java             [kernel.kallsyms]    [k] anon_vma_clone
     0.00%  G1 Refine#8      [vdso]               [.] 0x00000000000009f9
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] PageHuge
     0.00%  G1 Refine#15     libjvm.so            [.] G1BlockOffsetTablePart::alloc_block_work
     0.00%  C1 CompilerThre  libjvm.so            [.] MacroAssembler::movptr
     0.00%  G1 Refine#17     libjvm.so            [.] PtrQueueSet::deallocate_buffer
     0.00%  C1 CompilerThre  libc-2.28.so         [.] clone
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] enqueue_task_fair
     0.00%  VM Thread        [kernel.kallsyms]    [k] dequeue_entity
     0.00%  G1 Refine#18     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] do_page_add_anon_rmap
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] perf_iterate_ctx
     0.00%  VM Thread        libjvm.so            [.] WorkerDataArray<double>::create_thread_work_items
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] perf_event_groups_insert
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] pick_next_task_fair
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] __put_user_4
     0.00%  G1 Refine#18     libc-2.28.so         [.] arena_get2.part.4
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] find_busiest_group
     0.00%  C2 CompilerThre  libjvm.so            [.] LoadNNode::ideal_reg
     0.00%  GC Thread#14     libjvm.so            [.] TaskTerminator::offer_termination
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __perf_event_task_sched_out
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] ttwu_stat
     0.00%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::raise_pressure
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] do_futex
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] uprobe_deny_signal
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] legitimize_path.isra.41
     0.00%  C1 CompilerThre  libjvm.so            [.] CompilerOracle::has_option_value<bool>
     0.00%  G1 Refine#20     libjvm.so            [.] G1ConcurrentRefineThread::run_service
     0.00%  VM Thread        libjvm.so            [.] NonJavaThread::Iterator::step
     0.00%  C1 CompilerThre  libjvm.so            [.] LIRItem::load_byte_item
     0.00%  C1 CompilerThre  libjvm.so            [.] ciEnv::get_klass_by_index
     0.00%  GC Thread#7      libjvm.so            [.] G1MergeHeapRootsTask::G1FlushHumongousCandidateRemSets::do_heap_region
     0.00%  C2 CompilerThre  libjvm.so            [.] Klass::is_klass
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] update_rt_rq_load_avg
     0.00%  java             [kernel.kallsyms]    [k] alloc_set_pte
     0.00%  G1 Refine#10     libjvm.so            [.] OopOopIterateDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate<ObjArrayKlass, narrowOop>
     0.00%  G1 Refine#2      [kernel.kallsyms]    [k] dequeue_entity
     0.00%  C1 CompilerThre  libjvm.so            [.] Universe::null_ptr_exception_instance
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] switch_mm_irqs_off
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] __update_load_avg_se
     0.00%  C1 CompilerThre  libjvm.so            [.] LIR_OprFact::value_type
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] free_one_page
     0.00%  G1 Refine#1      [kernel.kallsyms]    [k] native_sched_clock
     0.00%  C1 CompilerThre  libjvm.so            [.] MethodLiveness::compute_liveness
     0.00%  C1 CompilerThre  libjvm.so            [.] ciObject::should_be_constant
