# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 4M of event 'LLC-load-misses'
# Event count (approx.): 3823068077
#
# Overhead  Command          Shared Object        Symbol                                                                                                                                                                                                 
# ........  ...............  ...................  .......................................................................................................................................................................................................
#
     0.02%  C1 CompilerThre  libjvm.so            [.] BlockListBuilder::make_block_at
     0.02%  C2 CompilerThre  [kernel.kallsyms]    [k] call_function_interrupt
     0.02%  VM Thread        [kernel.kallsyms]    [k] clear_page_erms
     0.02%  java             perf-14591.map       [.] int java.lang.String.length()
     0.02%  C2 CompilerThre  libjvm.so            [.] TypeLong::make
     0.02%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::do_Base
     0.02%  C2 CompilerThre  libjvm.so            [.] loadConPNode::rule
     0.02%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::clone_loop
     0.02%  C2 CompilerThre  libjvm.so            [.] IndexSet::free_block
     0.02%  C2 CompilerThre  libjvm.so            [.] init_input_masks
     0.02%  C2 CompilerThre  libjvm.so            [.] GrowableArrayArenaAllocator::allocate
     0.02%  java             perf-14591.map       [.] void java.util.regex.Matcher.<init>(java.util.regex.Pattern, java.lang.CharSequence)
     0.02%  C1 CompilerThre  libjvm.so            [.] LIR_List::cmp
     0.02%  C1 CompilerThre  libjvm.so            [.] Interval::split_child_at_op_id
     0.02%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::sort
     0.02%  C2 CompilerThre  libjvm.so            [.] CallStaticJavaNode::uncommon_trap_request
     0.02%  C2 CompilerThre  libjvm.so            [.] Compile::identify_useful_nodes
     0.02%  C2 CompilerThre  libjvm.so            [.] ConnectionGraph::ConnectionGraph
     0.02%  java             [kernel.kallsyms]    [k] __free_pages_ok
     0.02%  C1 CompilerThre  libjvm.so            [.] MethodLiveness::init_basic_blocks
     0.02%  C2 CompilerThre  libjvm.so            [.] Node::replace_edge
     0.02%  C2 CompilerThre  libjvm.so            [.] CodeBuffer::~CodeBuffer
     0.02%  C2 CompilerThre  libjvm.so            [.] DebugInformationRecorder::add_safepoint
     0.02%  C2 CompilerThre  libjvm.so            [.] Node::has_special_unique_user
     0.02%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::do_Goto
     0.02%  java             libjvm.so            [.] SymbolTable::lookup_shared
     0.02%  GC Thread#19     libjvm.so            [.] G1ParScanThreadState::trim_queue_to_threshold
     0.02%  C2 CompilerThre  libjvm.so            [.] ReplacedNodes::clone
     0.02%  C2 CompilerThre  libjvm.so            [.] PhaseOutput::Process_OopMap_Node
     0.02%  java             perf-14591.map       [.] void java.util.Formatter$FormatSpecifier.<init>(java.util.Formatter, char)
     0.02%  C2 CompilerThre  [kernel.kallsyms]    [k] page_counter_try_charge
     0.02%  C1 CompilerThre  libjvm.so            [.] LIRItem::set_instruction
     0.02%  C2 CompilerThre  libjvm.so            [.] PhaseCFG::global_code_motion
     0.02%  java             perf-14591.map       [.] int java.util.regex.Matcher.start(int)
     0.02%  C2 CompilerThre  libjvm.so            [.] State::_sub_Op_ConI
     0.02%  C2 CompilerThre  libjvm.so            [.] ciMethodData::load_data
     0.02%  java             perf-14591.map       [.] int java.lang.Integer.stringSize(int)
     0.02%  C2 CompilerThre  libjvm.so            [.] MergeMemNode::Ideal
     0.02%  C2 CompilerThre  libjvm.so            [.] Node::set_req
     0.02%  C1 CompilerThre  libjvm.so            [.] LIR_List::LIR_List
     0.02%  C1 CompilerThre  libjvm.so            [.] GraphBuilder::access_field
     0.02%  C1 CompilerThre  libjvm.so            [.] GrowableArrayWithAllocator<DIR_Chunk*, GrowableArray<DIR_Chunk*> >::grow
     0.02%  C2 CompilerThre  [kernel.kallsyms]    [k] __rwsem_mark_wake
     0.02%  C2 CompilerThre  libjvm.so            [.] CallStaticJavaNode::Opcode
     0.02%  C1 CompilerThre  libjvm.so            [.] MethodLiveness::BasicBlock::BasicBlock
     0.02%  C2 CompilerThre  libjvm.so            [.] Node::raise_bottom_type
     0.02%  C1 CompilerThre  libjvm.so            [.] ciMethodBlocks::do_analysis
     0.02%  java             perf-14591.map       [.] java.lang.Object[] java.util.ArrayList.grow(int)
     0.02%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::new_lrg
     0.02%  GC Thread#18     libjvm.so            [.] G1ParScanThreadState::trim_queue_to_threshold
     0.02%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::try_sink_out_of_loop
     0.02%  C2 CompilerThre  libjvm.so            [.] GraphKit::make_runtime_call
     0.02%  C1 CompilerThre  libjvm.so            [.] LIR_Assembler::emit_lir_list
     0.02%  C1 CompilerThre  libjvm.so            [.] RangeCheckEliminator::RangeCheckEliminator
     0.02%  java             perf-14591.map       [.] java.lang.Long java.lang.Long.valueOf(long)
     0.02%  C2 CompilerThre  libjvm.so            [.] Symbol::increment_refcount
     0.02%  C2 CompilerThre  libjvm.so            [.] Node::hash
     0.02%  java             perf-14591.map       [.] int java.util.Formatter$FormatSpecifier.index()
     0.02%  C2 CompilerThre  libjvm.so            [.] Node_Array::remove
     0.02%  C1 CompilerThre  libjvm.so            [.] LIR_List::branch_destination
     0.02%  C1 CompilerThre  libjvm.so            [.] Interval::new_split_child
     0.02%  C1 CompilerThre  libjvm.so            [.] LinearScan::sort_intervals_after_allocation
     0.02%  C2 CompilerThre  libjvm.so            [.] Node::set_req_X
     0.02%  C1 CompilerThre  libjvm.so            [.] GrowableArrayWithAllocator<ciMetadata*, GrowableArray<ciMetadata*> >::grow
     0.02%  C2 CompilerThre  libjvm.so            [.] CProjNode::is_CFG
     0.02%  C2 CompilerThre  [kernel.kallsyms]    [k] sync_regs
     0.02%  C2 CompilerThre  libjvm.so            [.] PhaseIterGVN::add_users_to_worklist
     0.02%  java             perf-14591.map       [.] void java.util.Formatter$FormatSpecifier.<init>(java.util.Formatter, java.lang.String, java.util.regex.Matcher)
     0.02%  C2 CompilerThre  libjvm.so            [.] MergeMemNode::set_memory_at
     0.02%  java             perf-14591.map       [.] void framework.pim.DPUClassFileManagerUPMEM.createVirtualTable(framework.pim.dpu.java_strut.DPUJClass, byte[])
     0.02%  GC Thread#7      libjvm.so            [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.02%  C2 CompilerThre  libjvm.so            [.] Node::disconnect_inputs
     0.02%  java             perf-14591.map       [.] java.lang.AbstractStringBuilder java.lang.AbstractStringBuilder.append(java.lang.String)
     0.02%  C1 CompilerThre  libpthread-2.28.so   [.] __pthread_mutex_lock
     0.02%  C1 CompilerThre  libjvm.so            [.] GraphBuilder::if_node
     0.01%  C2 CompilerThre  libjvm.so            [.] GrowableArrayWithAllocator<PointsToNode*, GrowableArray<PointsToNode*> >::grow
     0.01%  java             [kernel.kallsyms]    [k] perf_event_alloc
     0.01%  C1 CompilerThre  libjvm.so            [.] ciObjectFactory::get_metadata
     0.01%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::do_If
     0.01%  C2 CompilerThre  [kernel.kallsyms]    [k] _raw_spin_lock
     0.01%  java             libjvm.so            [.] InterpreterRuntime::anewarray
     0.01%  C2 CompilerThre  libc-2.28.so         [.] __strchrnul_avx2
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::split_if_with_blocks_pre
     0.01%  C2 CompilerThre  libjvm.so            [.] Node::destruct
     0.01%  C2 CompilerThre  libc-2.28.so         [.] _int_malloc
     0.01%  C2 CompilerThre  libjvm.so            [.] GrowableArrayWithAllocator<DepMem*, GrowableArray<DepMem*> >::grow
     0.01%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::do_LoadField
     0.01%  C1 CompilerThre  libjvm.so            [.] DebugInformationRecorder::add_safepoint
     0.01%  java             perf-14591.map       [.] java.util.ArrayList application.bst.BSTTester.readIntergerArrayList(java.lang.String)
     0.01%  C1 CompilerThre  libjvm.so            [.] Optimizer::eliminate_null_checks
     0.01%  C1 CompilerThre  libjvm.so            [.] Invoke::Invoke
     0.01%  C2 CompilerThre  libjvm.so            [.] ConnectionGraph::add_node_to_connection_graph
     0.01%  C2 CompilerThre  libjvm.so            [.] Matcher::ReduceOper
     0.01%  C1 CompilerThre  libjvm.so            [.] GraphBuilder::check_cast
     0.01%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::new_register
     0.01%  C1 CompilerThre  libjvm.so            [.] LIR_List::move
     0.01%  C1 CompilerThre  libjvm.so            [.] ResourceObj::operator new
     0.01%  C1 CompilerThre  libjvm.so            [.] LIR_OpBranch::LIR_OpBranch
     0.01%  C2 CompilerThre  libjvm.so            [.] pthread_mutex_lock@plt
     0.01%  C2 CompilerThre  libjvm.so            [.] Parse::build_exits
     0.01%  C1 CompilerThre  libjvm.so            [.] ValueMap::increase_table_size
     0.01%  C1 CompilerThre  libjvm.so            [.] LIR_Assembler::emit_profile_call
     0.01%  java             perf-14591.map       [.] void java.util.Formatter$FormatSpecifier.checkNumeric()
     0.01%  java             libjvm.so            [.] SymbolTable::do_lookup
     0.01%  C2 CompilerThre  libjvm.so            [.] loadPNode::rule
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::build_loop_tree_impl
     0.01%  C1 CompilerThre  libjvm.so            [.] ciMethod::is_accessor
     0.01%  C1 CompilerThre  libjvm.so            [.] ciEnv::get_klass_by_name_impl
     0.01%  java             perf-14591.map       [.] java.lang.String java.lang.Long.toUnsignedString0(long, int)
     0.01%  C2 CompilerThre  libjvm.so            [.] LRG::compute_degree
     0.01%  java             perf-14591.map       [.] int java.io.FilterInputStream.read(byte[], int, int)
     0.01%  C1 CompilerThre  libjvm.so            [.] GraphBuilder::handle_exception
     0.01%  java             perf-14591.map       [.] java.lang.Object java.util.Hashtable.get(java.lang.Object)
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseIterGVN::subsume_node
     0.01%  C2 CompilerThre  libjvm.so            [.] Node::Node
     0.01%  C2 CompilerThre  [kernel.kallsyms]    [k] __do_page_fault
     0.01%  C2 CompilerThre  libjvm.so            [.] TypeInstPtr::eq
     0.01%  G1 Refine#1      libjvm.so            [.] OtherRegionsTable::add_reference
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseCFG::sched_call
     0.01%  C2 CompilerThre  libjvm.so            [.] GraphKit::set_predefined_input_for_runtime_call
     0.01%  java             libjvm.so            [.] jni_GetIntArrayElements
     0.01%  java             perf-14591.map       [.] java.lang.Long java.lang.Long.valueOf(long)
     0.01%  java             perf-14591.map       [.] java.lang.String java.lang.String.substring(int, int)
     0.01%  C2 CompilerThre  libjvm.so            [.] memcpy@plt
     0.01%  GC Thread#11     libjvm.so            [.] G1ParScanThreadState::trim_queue_to_threshold
     0.01%  java             perf-14591.map       [.] void java.util.Formatter$FormatSpecifier.checkInteger()
     0.01%  C1 CompilerThre  libjvm.so            [.] LIR_List::load
     0.01%  java             libz.so.1.2.11       [.] inflateCodesUsed
     0.01%  java             libjvm.so            [.] CodeHeap::find_blob_unsafe
     0.01%  C1 CompilerThre  libjvm.so            [.] ImmutableOopMapBuilder::fill
     0.01%  C2 CompilerThre  libjvm.so            [.] GrowableArrayResourceAllocator::allocate
     0.01%  java             libjvm.so            [.] SymbolTable::lookup_only
     0.01%  java             perf-14591.map       [.] int java.util.regex.Matcher.end(int)
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::build_ifg_virtual
     0.01%  java             perf-14591.map       [.] void java.util.Formatter$FormatSpecifier.width(java.lang.String, int, int)
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::Simplify
     0.01%  java             libjvm.so            [.] G1BarrierSetRuntime::write_ref_array_post_entry
     0.01%  java             perf-14591.map       [.] int framework.pim.utils.BytesUtils.readU2BigEndian(byte[], int)
     0.01%  C1 CompilerThre  libjvm.so            [.] LIR_List::logical_and
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseCCP::transform
     0.01%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::profile_parameters_at_call
     0.01%  C2 CompilerThre  libjvm.so            [.] Compile::final_graph_reshaping_walk
     0.01%  C1 CompilerThre  libjvm.so            [.] LIR_List::add
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseGVN::transform
     0.01%  C1 CompilerThre  libjvm.so            [.] Goto::Goto
     0.01%  G1 Refine#3      libjvm.so            [.] OtherRegionsTable::add_reference
     0.01%  java             perf-14591.map       [.] char java.util.Formatter$FormatSpecifier.getZero(java.util.Locale)
     0.01%  C2 CompilerThre  libjvm.so            [.] Node::Node
     0.01%  C2 CompilerThre  libjvm.so            [.] ciMethodBlocks::do_analysis
     0.01%  C2 CompilerThre  libjvm.so            [.] State::_sub_Op_ConvI2L
     0.01%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::profile_type
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::prompt_use
     0.01%  java             perf-14591.map       [.] framework.pim.dpu.cache.DPUMethodLookupTableItem framework.pim.dpu.DPULookupTableManagerUPMEM.getMethodLookupTableItem(java.lang.String, java.lang.String)
     0.01%  C2 CompilerThre  libjvm.so            [.] Parse::init_blocks
     0.01%  C1 CompilerThre  libjvm.so            [.] LinearScan::color_lir_opr
     0.01%  C1 CompilerThre  libjvm.so            [.] ciInstanceKlass::loader
     0.01%  java             perf-14591.map       [.] I2C/C2I adapters
     0.01%  C2 CompilerThre  libjvm.so            [.] MethodLiveness::init_basic_blocks
     0.01%  C2 CompilerThre  libjvm.so            [.] IdealKit::delay_transform
     0.01%  C2 CompilerThre  libjvm.so            [.] State::_sub_Op_AddP
     0.01%  C2 CompilerThre  libjvm.so            [.] MachNode::ideal_reg
     0.01%  java             perf-14591.map       [.] java.util.regex.Matcher java.util.regex.Pattern.matcher(java.lang.CharSequence)
     0.01%  C2 CompilerThre  libjvm.so            [.] ciKlass::java_mirror
     0.01%  C1 CompilerThre  libjvm.so            [.] memset@plt
     0.01%  C2 CompilerThre  libjvm.so            [.] MethodLiveness::BasicBlock::BasicBlock
     0.01%  G1 Refine#0      libjvm.so            [.] OtherRegionsTable::add_reference
     0.01%  C1 CompilerThre  libjvm.so            [.] LIR_List::leal
     0.01%  java             perf-14591.map       [.] char java.util.Formatter.zero()
     0.01%  G1 Refine#2      libjvm.so            [.] OtherRegionsTable::add_reference
     0.01%  C2 CompilerThre  libjvm.so            [.] Node::Value
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::compute_initial_block_pressure
     0.01%  C1 CompilerThre  libjvm.so            [.] ciMethod::liveness_at_bci
     0.01%  C2 CompilerThre  libjvm.so            [.] Type::singleton
     0.01%  C2 CompilerThre  libjvm.so            [.] Dict::operator[]
     0.01%  C2 CompilerThre  libjvm.so            [.] TypeInt::eq
     0.01%  java             perf-14591.map       [.] byte[] framework.pim.dpu.classloader.ClassWriter.cvtDPUClassStrut2Bytes(framework.pim.dpu.java_strut.DPUJClass, int)
     0.01%  C1 CompilerThre  libjvm.so            [.] GrowableArrayWithAllocator<OopMap*, GrowableArray<OopMap*> >::grow
     0.01%  C2 CompilerThre  libpthread-2.28.so   [.] pthread_self@GLIBC_2.2.5
     0.01%  java             perf-14591.map       [.] void java.util.Formatter.<init>(java.util.Locale, java.lang.Appendable)
     0.01%  java             [kernel.kallsyms]    [k] account_entity_enqueue
     0.01%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::do_Convert
     0.01%  GC Thread#22     libjvm.so            [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.01%  C2 CompilerThre  libjvm.so            [.] MulNode::hash
     0.01%  C2 CompilerThre  libjvm.so            [.] vmSymbols::find_sid
     0.01%  C2 CompilerThre  libjvm.so            [.] Type::uhash
     0.01%  C1 CompilerThre  libjvm.so            [.] LIR_OpVisitState::append
     0.01%  java             perf-14591.map       [.] int java.lang.Integer.parseInt(java.lang.CharSequence, int, int, int)
     0.01%  C2 CompilerThre  libjvm.so            [.] Matcher::ReduceInst_Chain_Rule
     0.01%  java             [kernel.kallsyms]    [k] radix_tree_node_ctor
     0.01%  C1 CompilerThre  libjvm.so            [.] NullCheckEliminator::iterate_one
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseCFG::create_loop_tree
     0.01%  C2 CompilerThre  libjvm.so            [.] Type::cmp
     0.01%  C1 CompilerThre  libjvm.so            [.] ThreadCritical::ThreadCritical
     0.01%  C1 CompilerThre  libjvm.so            [.] OopMapStream::find_next
     0.01%  C2 CompilerThre  libjvm.so            [.] GrowableArrayWithAllocator<ciSymbol*, GrowableArray<ciSymbol*> >::grow
     0.01%  DPU_POLL_0000    [kernel.kallsyms]    [k] timekeeping_advance
     0.01%  C1 CompilerThre  libjvm.so            [.] FrameMap::java_calling_convention
     0.01%  C2 CompilerThre  libjvm.so            [.] Node::set_req_X
     0.01%  C2 CompilerThre  libjvm.so            [.] ConnectionGraph::find_non_escaped_objects
     0.01%  C2 CompilerThre  libjvm.so            [.] GraphKit::clean_stack
     0.01%  C2 CompilerThre  libjvm.so            [.] Compile::final_graph_reshaping_main_switch
     0.01%  VM Thread        [kernel.kallsyms]    [k] __init_waitqueue_head
     0.01%  C2 CompilerThre  libjvm.so            [.] IfFalseNode::always_taken
     0.01%  java             [kernel.kallsyms]    [k] __init_waitqueue_head
     0.01%  C1 CompilerThre  libjvm.so            [.] ciMethodData::data_from
     0.01%  C2 CompilerThre  [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.01%  java             [kernel.kallsyms]    [k] resched_curr
     0.01%  java             perf-14591.map       [.] java.lang.String java.lang.String.replace(java.lang.CharSequence, java.lang.CharSequence)
     0.01%  C2 CompilerThre  libjvm.so            [.] ciTypeFlow::flow_block
     0.01%  C2 CompilerThre  libjvm.so            [.] Node::find_long_type
     0.01%  java             perf-14591.map       [.] java.lang.String framework.pim.utils.StringUtils.getStringFromBuffer(byte[], int, int)
     0.01%  C1 CompilerThre  libjvm.so            [.] LIR_List::store
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::create_new_if_for_predicate
     0.01%  C1 CompilerThre  libjvm.so            [.] CodeEmitInfo::record_debug_info
     0.01%  G1 Refine#5      libjvm.so            [.] OtherRegionsTable::add_reference
     0.01%  C1 CompilerThre  libjvm.so            [.] BlockBegin::insert_block_between
     0.01%  C1 CompilerThre  libc-2.28.so         [.] __libc_malloc
     0.01%  C1 CompilerThre  libjvm.so            [.] LinearScan::use_kind_of_output_operand
     0.01%  C1 CompilerThre  libjvm.so            [.] ChunkPool::allocate
     0.01%  java             perf-14591.map       [.] java.lang.String[] java.lang.String.split(java.lang.String, int)
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::add_range_check_predicate
     0.01%  G1 Refine#4      libjvm.so            [.] OtherRegionsTable::add_reference
     0.01%  C1 CompilerThre  libjvm.so            [.] Constant::hash
     0.01%  java             libjvm.so            [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<2646084ul, G1BarrierSet>, (AccessInternal::BarrierType)0, 2646084ul>::oop_access_barrier
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::do_unroll
     0.01%  C1 CompilerThre  libjvm.so            [.] LIR_Assembler::add_debug_info_for_null_check
     0.01%  GC Thread#3      libjvm.so            [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.01%  java             perf-14591.map       [.] boolean java.util.regex.Pattern$GroupTail.match(java.util.regex.Matcher, int, java.lang.CharSequence)
     0.01%  C1 CompilerThre  libjvm.so            [.] OopMap::OopMap
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::build_loop_late_post_work
     0.01%  java             perf-14591.map       [.] java.lang.String java.lang.StringBuilder.toString()
     0.01%  java             perf-14591.map       [.] long java.lang.StringConcatHelper.prepend(long, byte[], int, java.lang.String)
     0.01%  C2 CompilerThre  libjvm.so            [.] Node::del_req
     0.01%  C1 CompilerThre  libjvm.so            [.] LinearScan::add_def
     0.01%  C1 CompilerThre  [kernel.kallsyms]    [k] down_read_trylock
     0.01%  java             [kernel.kallsyms]    [k] futex_wait_setup
     0.01%  GC Thread#8      libjvm.so            [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.01%  C2 CompilerThre  libjvm.so            [.] G1BarrierSetC2::escape_add_to_con_graph
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseOutput::fill_buffer
     0.01%  C2 CompilerThre  libjvm.so            [.] JVMState::of_depth
     0.01%  C1 CompilerThre  libjvm.so            [.] LIR_List::append
     0.01%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::load_immediate
     0.01%  C2 CompilerThre  libjvm.so            [.] TypeOopPtr::TypeOopPtr
     0.01%  java             perf-14591.map       [.] java.lang.Integer java.lang.Integer.valueOf(int)
     0.01%  C2 CompilerThre  libjvm.so            [.] ciObjectFactory::ciObjectFactory
     0.01%  C1 CompilerThre  [kernel.kallsyms]    [k] wake_q_add
     0.01%  C2 CompilerThre  libjvm.so            [.] IfNode::Value
     0.01%  C1 CompilerThre  libjvm.so            [.] LIR_List::move
     0.01%  C2 CompilerThre  [kernel.kallsyms]    [k] mmap_region
     0.01%  java             perf-14591.map       [.] void java.util.Formatter$FormatSpecifier.checkBadFlags(java.util.Formatter$Flags[])
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::register_new_node
     0.01%  C2 CompilerThre  libjvm.so            [.] GrowableArrayWithAllocator<DIR_Chunk*, GrowableArray<DIR_Chunk*> >::grow
     0.01%  C2 CompilerThre  libjvm.so            [.] State::_sub_Op_AddI
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseChaitin::bias_color
     0.01%  C2 CompilerThre  libjvm.so            [.] LoadNode::Value
     0.01%  java             libc-2.28.so         [.] __strlen_avx2
     0.01%  C2 CompilerThre  libjvm.so            [.] GraphKit::make_slow_call_ex
     0.01%  C2 CompilerThre  libjvm.so            [.] ObjectValue::write_on
     0.01%  java             perf-14591.map       [.] int java.lang.Integer.numberOfLeadingZeros(int)
     0.01%  C1 CompilerThre  libjvm.so            [.] Symbol::increment_refcount
     0.01%  C2 CompilerThre  libjvm.so            [.] Type::hashcons
     0.01%  C2 CompilerThre  libjvm.so            [.] ciObjectFactory::get_metadata
     0.01%  java             perf-14591.map       [.] I2C/C2I adapters
     0.01%  java             perf-14591.map       [.] void java.util.Formatter$FormatSpecifier.conversion(char)
     0.01%  C2 CompilerThre  libjvm.so            [.] CFGLoop::compute_freq
     0.01%  C2 CompilerThre  [kernel.kallsyms]    [k] __remove_hrtimer
     0.01%  java             perf-14591.map       [.] java.lang.String java.lang.Object.toString()
     0.01%  G1 Refine#8      libjvm.so            [.] OtherRegionsTable::add_reference
     0.01%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::do_ProfileInvoke
     0.01%  C2 CompilerThre  libjvm.so            [.] Dependencies::initialize
     0.01%  C2 CompilerThre  libjvm.so            [.] DebugInformationRecorder::create_scope_values
     0.01%  C2 CompilerThre  libjvm.so            [.] MemBarNode::adr_type
     0.01%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::new_register
     0.01%  C1 CompilerThre  libjvm.so            [.] BlockBegin::set_end
     0.01%  C1 CompilerThre  libjvm.so            [.] LIR_List::branch
     0.01%  C1 CompilerThre  [kernel.kallsyms]    [k] __do_page_fault
     0.01%  java             perf-14591.map       [.] long java.lang.invoke.MethodHandle.linkToStatic(long, java.lang.Object, int, java.lang.Object, java.lang.invoke.MemberName)
     0.01%  C2 CompilerThre  libjvm.so            [.] DebugInformationRecorder::serialize_scope_values
     0.01%  G1 Refine#7      libjvm.so            [.] OtherRegionsTable::add_reference
     0.01%  C1 CompilerThre  libjvm.so            [.] ciSignature::ciSignature
     0.01%  java             perf-14591.map       [.] void framework.pim.dpu.classloader.ClassWriter.pushJClassToDPU(framework.pim.dpu.java_strut.DPUJClass, int, int)
     0.01%  C2 CompilerThre  libjvm.so            [.] RethrowNode::match_edge
     0.01%  java             perf-14591.map       [.] void java.util.zip.InflaterInputStream.<init>(java.io.InputStream, java.util.zip.Inflater, int)
     0.01%  C1 CompilerThre  libjvm.so            [.] GraphBuilder::method_return
     0.01%  C2 CompilerThre  libjvm.so            [.] TypeInt::singleton
     0.01%  C1 CompilerThre  libjvm.so            [.] ciObjectFactory::get_symbol
     0.01%  java             perf-14591.map       [.] void framework.pim.logger.Logger.logStatic(int, java.lang.String, java.lang.String)
     0.01%  C1 CompilerThre  libjvm.so            [.] FrameMap::map_to_opr
     0.01%  C1 CompilerThre  libjvm.so            [.] ValueStack::values_do
     0.01%  C1 CompilerThre  libjvm.so            [.] LinearScan::resolve_data_flow
     0.01%  C2 CompilerThre  libjvm.so            [.] Matcher::ReduceInst
     0.01%  C1 CompilerThre  libjvm.so            [.] LIR_Assembler::move_op
     0.01%  C1 CompilerThre  [kernel.kallsyms]    [k] copy_page
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::loop_predication_follow_branches
     0.01%  C2 CompilerThre  libjvm.so            [.] GrowableArrayWithAllocator<SWNodeInfo, GrowableArray<SWNodeInfo> >::grow
     0.01%  C1 CompilerThre  [kernel.kallsyms]    [k] __init_waitqueue_head
     0.01%  java             libjvm.so            [.] jni_ReleasePrimitiveArrayCritical
     0.01%  C2 CompilerThre  libjvm.so            [.] Matcher::pd_clone_node
     0.01%  C2 CompilerThre  libjvm.so            [.] OopFlow::make
     0.01%  C1 CompilerThre  libjvm.so            [.] GraphBuilder::try_inline_full
     0.01%  java             perf-14591.map       [.] int java.lang.String.hashCode()
     0.01%  C1 CompilerThre  libjvm.so            [.] LIR_OprFact::value_type
     0.01%  C2 CompilerThre  libjvm.so            [.] ciBytecodeStream::get_method
     0.01%  C2 CompilerThre  [kernel.kallsyms]    [k] __list_del_entry_valid
     0.01%  C2 CompilerThre  libjvm.so            [.] State::MachNodeGenerator
     0.01%  G1 Refine#11     libjvm.so            [.] OtherRegionsTable::add_reference
     0.01%  C1 CompilerThre  libjvm.so            [.] PhiResolver::create_node
     0.01%  VM Thread        [kernel.kallsyms]    [k] perf_event_alloc
     0.01%  C1 CompilerThre  libjvm.so            [.] ciMethodData::bci_to_data
     0.01%  C2 CompilerThre  libjvm.so            [.] MergeMemNode::Opcode
     0.01%  java             perf-14591.map       [.] int java.lang.Integer.getChars(int, int, byte[])
     0.01%  C2 CompilerThre  libjvm.so            [.] Block::find_node
     0.01%  C1 CompilerThre  libjvm.so            [.] LIRGenerator::do_Invoke
     0.01%  C2 CompilerThre  libjvm.so            [.] PhaseIdealLoop::dom_lca_for_get_late_ctrl_internal
     0.01%  java             perf-14591.map       [.] boolean java.util.Formatter$Conversion.isInteger(char)
     0.01%  C2 CompilerThre  libjvm.so            [.] ciEnv::get_field_by_index
     0.01%  C2 CompilerThre  libjvm.so            [.] ciMethod::parameter_profiled_type
     0.01%  C1 CompilerThre  libjvm.so            [.] LinearScan::compute_oop_map
     0.01%  C1 CompilerThre  libjvm.so            [.] LIR_Assembler::as_Address
     0.01%  C1 CompilerThre  libjvm.so            [.] RangeCheckEliminator::calc_bounds
     0.01%  C2 CompilerThre  libjvm.so            [.] Matcher::find_shared_visit
     0.01%  C1 CompilerThre  libpthread-2.28.so   [.] pthread_mutex_init
     0.01%  C1 CompilerThre  libjvm.so            [.] G1BarrierSetC1::post_barrier
     0.01%  C2 CompilerThre  libjvm.so            [.] MachNode::Expand
     0.01%  C2 CompilerThre  libjvm.so            [.] MachSafePointNode::jvms
     0.01%  C1 CompilerThre  libjvm.so            [.] SignatureStream::find_symbol
     0.01%  C2 CompilerThre  libjvm.so            [.] Node_Backward_Iterator::next
     0.01%  java             perf-14591.map       [.] java.util.Formatter$Flags java.util.Formatter$Flags.parse(java.lang.String, int, int)
