# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 317K of event 'LLC-load-misses'
# Event count (approx.): 148744243
#
# Overhead  Command          Shared Object       Symbol                                                                                                                                                                       
# ........  ...............  ..................  .............................................................................................................................................................................
#
     0.04%  GC Thread#9      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.04%  GC Thread#11     [kernel.kallsyms]   [k] copy_page
     0.04%  GC Thread#8      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.04%  GC Thread#5      [kernel.kallsyms]   [k] copy_page
     0.04%  GC Thread#12     [kernel.kallsyms]   [k] get_page_from_freelist
     0.04%  java             perf-13657.map      [.] boolean java.lang.String.equals(java.lang.Object)
     0.04%  GC Thread#5      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.04%  G1 Refine#1      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.04%  GC Thread#18     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.04%  GC Thread#5      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.04%  G1 Refine#2      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.04%  VM Thread        [kernel.kallsyms]   [k] get_page_from_freelist
     0.04%  GC Thread#7      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.04%  java             perf-13657.map      [.] java.lang.String[] java.lang.String.split(java.lang.String, int)
     0.04%  GC Thread#7      libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.04%  GC Thread#13     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.03%  GC Thread#13     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.03%  GC Thread#11     [kernel.kallsyms]   [k] free_pages_and_swap_cache
     0.03%  GC Thread#11     [kernel.kallsyms]   [k] page_remove_rmap
     0.03%  G1 Refine#3      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.03%  GC Thread#2      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.03%  GC Thread#3      libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.03%  GC Thread#22     libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.03%  GC Thread#21     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.03%  GC Thread#22     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.03%  java             [kernel.kallsyms]   [k] rcu_all_qs
     0.03%  C1 CompilerThre  [kernel.kallsyms]   [k] copy_page
     0.03%  VM Thread        libjvm.so           [.] G1PageBasedVirtualSpace::commit
     0.03%  GC Thread#19     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.03%  G1 Refine#4      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.03%  GC Thread#17     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.03%  GC Thread#11     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.03%  GC Thread#17     [kernel.kallsyms]   [k] copy_page
     0.03%  GC Thread#14     libjvm.so           [.] G1ParScanThreadState::steal_and_trim_queue
     0.02%  GC Thread#18     libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.02%  GC Thread#2      libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.02%  G1 Refine#6      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.02%  GC Thread#2      [kernel.kallsyms]   [k] copy_page
     0.02%  G1 Refine#5      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.02%  GC Thread#22     [kernel.kallsyms]   [k] copy_page
     0.02%  GC Thread#18     [kernel.kallsyms]   [k] copy_page
     0.02%  GC Thread#14     [kernel.kallsyms]   [k] copy_page
     0.02%  GC Thread#3      libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.02%  GC Thread#0      [kernel.kallsyms]   [k] copy_page
     0.02%  GC Thread#11     libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.02%  GC Thread#0      libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.02%  GC Thread#4      [kernel.kallsyms]   [k] copy_page
     0.02%  G1 Refine#8      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.02%  G1 Refine#7      libjvm.so           [.] OopOopIterateBoundedDispatch<G1ConcurrentRefineOopClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, oopDesc*>
     0.02%  GC Thread#15     libjvm.so           [.] G1BlockOffsetTablePart::forward_to_block_containing_addr_slow
     0.02%  GC Thread#5      libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.02%  GC Thread#1      [kernel.kallsyms]   [k] copy_page
     0.02%  GC Thread#14     libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.02%  GC Thread#9      libc-2.28.so        [.] __memmove_sse2_unaligned_erms
     0.02%  GC Thread#16     libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.02%  java             libjvm.so           [.] InstanceKlass::find_method_index
     0.02%  GC Thread#6      libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.02%  GC Thread#0      libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
     0.02%  java             [kernel.kallsyms]   [k] __list_del_entry_valid
     0.02%  GC Thread#21     libjvm.so           [.] G1ScanCardClosure::do_oop_work<oopDesc*>
