# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 247K of event 'LLC-load-misses'
# Event count (approx.): 255920901
#
# Overhead  Command          Shared Object        Symbol                                                                                                                                                                                    
# ........  ...............  ...................  ..........................................................................................................................................................................................
#
     0.00%  C1 CompilerThre  libc-2.28.so         [.] arena_get2.part.4
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  DPU_MRAM_0302    [kernel.kallsyms]    [k] page_fault
     0.00%  DPU_WORK_0100    [i40e]               [k] i40e_napi_poll
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] pick_next_task_fair
     0.00%  DPU_WORK_0100    libdpu.so.0.0        [.] __popcountdi2
     0.00%  DPU_WORK_0200    libpthread-2.28.so   [.] pthread_cond_signal@@GLIBC_2.3.2
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] __anon_vma_prepare
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] rcu_check_callbacks
     0.00%  GC Thread#11     libjvm.so            [.] G1EvacuationClosures::strong_codeblobs
     0.00%  GC Thread#13     libjvm.so            [.] GCIdMark::GCIdMark
     0.00%  GC Thread#14     libc-2.28.so         [.] __libc_malloc
     0.00%  GC Thread#14     libjvm.so            [.] JNIHandleBlock::oops_do
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  GC Thread#22     libpthread-2.28.so   [.] do_futex_wait.constprop.1
     0.00%  java             libjvm.so            [.] AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<2646084ul, G1BarrierSet>, (AccessInternal::BarrierType)0, 2646084ul>::oop_access_barrier
     0.00%  java             libjvm.so            [.] jni_ReleaseByteArrayElements
     0.00%  java             libjvm.so            [.] os::current_frame
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] dequeue_entity
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] cpu_load_update
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] cgroup_rstat_updated
     0.00%  DPU_WORK_0300    libpthread-2.28.so   [.] __pthread_mutex_lock
     0.00%  G1 Refine#13     [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] pick_next_task_idle
     0.00%  GC Thread#4      libjvm.so            [.] ParallelSPCleanupTask::work
     0.00%  GC Thread#6      libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] account_entity_dequeue
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] apic_timer_interrupt
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] cgroup_rstat_updated
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] update_rq_clock
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] rcu_check_callbacks
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] check_preempt_wakeup
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] native_flush_tlb_one_user
     0.00%  DPU_WORK_0400    libdpu.so.0.0        [.] dpu_thread_compute_job
     0.00%  GC Thread#4      libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  VM Thread        [kernel.kallsyms]    [k] copy_process.part.37
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] __hrtimer_run_queues
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] ufi_wram_read
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] ktime_get_update_offsets_now
     0.00%  DPU_WORK_0300    libdpu.so.0.0        [.] __vc
     0.00%  DPU_WORK_0300    libdpu.so.0.0        [.] exec_cmd
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] idle_cpu
     0.00%  G1 Refine#16     [kernel.kallsyms]    [k] unmapped_area_topdown
     0.00%  G1 Refine#18     [kernel.kallsyms]    [k] __inc_numa_state
     0.00%  G1 Refine#8      [kernel.kallsyms]    [k] split_huge_pmd_address
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] page_fault
     0.00%  GC Thread#22     libjvm.so            [.] ParallelSPCleanupTask::work
     0.00%  DPU_WORK_0100    libdpu.so.0.0        [.] dpu_get
     0.00%  DPU_WORK_0100    libdpu.so.0.0        [.] ufi_select_dpu_even_disabled
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] __cgroup_account_cputime
     0.00%  GC Thread#15     libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  GC Thread#2      libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  Service Thread   [kernel.kallsyms]    [k] rcu_irq_exit
     0.00%  VM Thread        [kernel.kallsyms]    [k] __x64_sys_mmap
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] find_next_and_bit
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] cpuacct_charge
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] sync_regs
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] memcg_kmem_get_cache
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] dpu_get
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] dpu_thread_compute_job
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] __unqueue_futex
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] deactivate_slab
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] update_load_avg
     0.00%  DPU_WORK_0200    libdpu.so.0.0        [.] compute_masks
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] find_next_bit
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] do_syscall_64
     0.00%  GC Thread#13     libjvm.so            [.] G1CollectionSet::iterate_part_from
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] hash_futex
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  java             libjvm.so            [.] Symbol::decrement_refcount
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] do_syscall_64
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] select_idle_sibling
     0.00%  DPU_MRAM_0403    [kernel.kallsyms]    [k] __list_del_entry_valid
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] pagevec_lru_move_fn
     0.00%  DPU_WORK_0400    libdpu.so.0.0        [.] ci_copy_from_wrams_matrix
     0.00%  G1 Refine#4      [kernel.kallsyms]    [k] page_counter_cancel
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] rebalance_domains
     0.00%  java             [kernel.kallsyms]    [k] sync_regs
     0.00%  C1 CompilerThre  libc-2.28.so         [.] get_free_list
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] task_numa_migrate
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  G1 Refine#12     libpthread-2.28.so   [.] start_thread
     0.00%  G1 Refine#14     libc-2.28.so         [.] get_free_list
     0.00%  GC Thread#22     libjvm.so            [.] Monitor::wait_without_safepoint_check
     0.00%  java             libdpu.so.0.0        [.] dpu_transfer_matrix_add_dpu
     0.00%  java             perf-8464.map        [.] InlineCacheBuffer
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] do_futex
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] syscall_return_via_sysret
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] syscall_return_via_sysret
     0.00%  DPU_MRAM_0103    libpthread-2.28.so   [.] pthread_barrier_wait
     0.00%  DPU_MRAM_0400    [kernel.kallsyms]    [k] update_nohz_stats
     0.00%  DPU_MRAM_0403    [kernel.kallsyms]    [k] load_balance
     0.00%  DPU_MRAM_0403    [kernel.kallsyms]    [k] update_blocked_averages
     0.00%  DPU_POLL_0002    ld-2.28.so           [.] strcmp
     0.00%  G1 Refine#12     libpthread-2.28.so   [.] do_futex_wait.constprop.1
     0.00%  G1 Refine#6      [kernel.kallsyms]    [k] __x64_sys_set_robust_list
     0.00%  G1 Service       [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  GC Thread#1      libc-2.28.so         [.] _int_malloc
     0.00%  GC Thread#12     libjvm.so            [.] HeapRegionManager::par_iterate
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] pick_next_task_fair
     0.00%  java             libdpu.so.0.0        [.] get_transfer_matrix_index
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  G1 Refine#18     libc-2.28.so         [.] clone
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  GC Thread#15     [vdso]               [.] __vdso_clock_gettime
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] flush_tlb_func_remote
     0.00%  C2 CompilerThre  libpthread-2.28.so   [.] start_thread
     0.00%  DPU_MRAM_0303    [kernel.kallsyms]    [k] account_kernel_stack
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  GC Thread#5      libpthread-2.28.so   [.] __pthread_enable_asynccancel
     0.00%  DPU_MRAM_0303    [kernel.kallsyms]    [k] sync_regs
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] update_nohz_stats
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] __cgroup_account_cputime
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] futex_wait
     0.00%  G1 Refine#15     [kernel.kallsyms]    [k] find_vma
     0.00%  GC Thread#14     libjvm.so            [.] G1MergeHeapRootsTask::work
     0.00%  GC Thread#19     libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  java             libc-2.28.so         [.] __strcpy_sse2_unaligned
     0.00%  DPU_MRAM_0301    [kernel.kallsyms]    [k] select_idle_sibling
     0.00%  DPU_MRAM_0301    libdpuhw.so.2023.1   [.] threads_write_to_rank
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] task_numa_fault
     0.00%  DPU_WORK_0400    libdpu.so.0.0        [.] dpu_thread_job_fct
     0.00%  GC Thread#13     libjvm.so            [.] G1FromCardCache::clear
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] clear_page_erms
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  Sweeper thread   [kernel.kallsyms]    [k] do_signal
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] get_futex_value_locked
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%  DPU_MRAM_0300    [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  DPU_MRAM_0300    [kernel.kallsyms]    [k] select_idle_sibling
     0.00%  DPU_MRAM_0300    [kernel.kallsyms]    [k] update_load_avg
     0.00%  DPU_MRAM_0401    libpthread-2.28.so   [.] pthread_barrier_wait
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  java             libjvm.so            [.] ThreadLocalAllocBuffer::retire_before_allocation
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] __schedule
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] update_cfs_rq_h_load
     0.00%  DPU_MRAM_0301    [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  DPU_MRAM_0301    [kernel.kallsyms]    [k] _cond_resched
     0.00%  DPU_MRAM_0302    [kernel.kallsyms]    [k] __cgroup_account_cputime
     0.00%  DPU_MRAM_0401    [kernel.kallsyms]    [k] native_sched_clock
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] run_timer_softirq
     0.00%  GC Thread#16     libpthread-2.28.so   [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] flush_tlb_func_common.constprop.9
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] schedule
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] _raw_spin_trylock
     0.00%  GC Thread#6      libc-2.28.so         [.] __libc_malloc
     0.00%  Monitor Deflati  libjvm.so            [.] ObjectSynchronizer::is_async_deflation_needed
     0.00%  Service Thread   libpthread-2.28.so   [.] pthread_cond_wait@@GLIBC_2.3.2
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] may_expand_vm
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] __free_pages_ok
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] kmem_cache_free
     0.00%  G1 Refine#20     [kernel.kallsyms]    [k] page_fault
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] try_to_wake_up
     0.00%  DPU_MRAM_0400    libpthread-2.28.so   [.] pthread_barrier_wait
     0.00%  DPU_POLL_0003    [kernel.kallsyms]    [k] futex_wake
     0.00%  DPU_WORK_0200    libdpuhw.so.2023.1   [.] xeon_sp_write_to_cis
     0.00%  G1 Refine#19     libpthread-2.28.so   [.] do_futex_wait.constprop.1
     0.00%  G1 Refine#2      libpthread-2.28.so   [.] start_thread
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] __list_add_valid
     0.00%  VM Thread        [kernel.kallsyms]    [k] arch_get_unmapped_area_topdown
     0.00%  java             libdpu.so.0.0        [.] dpu_thread_job_pop_unlocked
     0.00%  java             libjvm.so            [.] JNIHandleBlock::allocate_handle
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] entry_SYSCALL_64
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] note_gp_changes
     0.00%  G1 Refine#15     libjvm.so            [.] G1RemSet::clean_card_before_refine
     0.00%  G1 Refine#19     [kernel.kallsyms]    [k] get_mem_cgroup_from_mm
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] find_busiest_group
     0.00%  GC Thread#10     libjvm.so            [.] AllocateHeap
     0.00%  GC Thread#14     libjvm.so            [.] G1Allocator::survivor_attempt_allocation
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] __list_add_valid
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] cpuacct_account_field
     0.00%  GC Thread#5      libpthread-2.28.so   [.] __new_sem_wait_slow.constprop.0
     0.00%  VM Thread        [kernel.kallsyms]    [k] perf_event_mmap
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] futex_wait
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] pick_next_task_idle
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] plist_add
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] select_idle_sibling
     0.00%  DPU_POLL_0001    [kernel.kallsyms]    [k] __bitmap_and
     0.00%  DPU_POLL_0001    [kernel.kallsyms]    [k] kmem_cache_alloc_trace
     0.00%  GC Thread#10     libjvm.so            [.] G1ParCopyClosure<(G1Barrier)0, false>::do_oop
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] futex_wake
     0.00%  java             [kernel.kallsyms]    [k] apparmor_bprm_committing_creds
     0.00%  java             [kernel.kallsyms]    [k] pollwake
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] call_rwsem_down_write_failed_killable
     0.00%  DPU_MRAM_0301    [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  DPU_MRAM_0400    [kernel.kallsyms]    [k] __accumulate_pelt_segments
     0.00%  DPU_WORK_0300    libpthread-2.28.so   [.] __lll_unlock_wake
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] insert_work
     0.00%  java             [kernel.kallsyms]    [k] find_next_iomem_res
     0.00%  java             [kernel.kallsyms]    [k] generic_permission
     0.00%  java             perf-8464.map        [.] java.lang.Object java.util.HashMap$KeyIterator.next()
     0.00%  DPU_MRAM_0303    [kernel.kallsyms]    [k] update_cfs_rq_h_load
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] find_next_and_bit
     0.00%  G1 Refine#5      [kernel.kallsyms]    [k] kmem_cache_alloc
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] futex_wait
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] __schedule
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] plist_add
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] cgroup_rstat_updated
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] get_futex_key_refs.isra.12
     0.00%  G1 Refine#17     [kernel.kallsyms]    [k] kmem_cache_alloc
     0.00%  G1 Refine#3      [kernel.kallsyms]    [k] unmapped_area_topdown
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  GC Thread#17     libjvm.so            [.] os::javaTimeNanos
     0.00%  GC Thread#17     libpthread-2.28.so   [.] __new_sem_wait_slow.constprop.0
     0.00%  GC Thread#4      libjvm.so            [.] G1ParScanThreadState::copy_to_survivor_space
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] run_timer_softirq
     0.00%  GC Thread#6      libjvm.so            [.] G1ParScanThreadStateSet::state_for_worker
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] find_busiest_group
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] _raw_spin_unlock_irqrestore
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] free_one_page
     0.00%  DPU_WORK_0300    libpthread-2.28.so   [.] __pthread_mutex_cond_lock
     0.00%  G1 Refine#10     [kernel.kallsyms]    [k] handle_mm_fault
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] schedule
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] futex_wake
     0.00%  GC Thread#5      libc-2.28.so         [.] __libc_malloc
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] __unqueue_futex
     0.00%  GC Thread#8      libpthread-2.28.so   [.] __condvar_dec_grefs
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] finish_task_switch
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] hrtimer_active
     0.00%  C1 CompilerThre  libjvm.so            [.] CompilerThread::is_hidden_from_external_view
     0.00%  C1 CompilerThre  libjvm.so            [.] current_stack_region
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] sync_regs
     0.00%  DPU_MRAM_0401    [kernel.kallsyms]    [k] cpuacct_charge
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] syscall_return_via_sysret
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] load_balance
     0.00%  G1 Refine#0      libjvm.so            [.] G1DirtyCardQueueSet::refine_completed_buffer_concurrently
     0.00%  G1 Refine#9      [kernel.kallsyms]    [k] __list_add_valid
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] futex_wait
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] native_flush_tlb_one_user
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] plist_add
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] place_entity
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] free_one_page
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] trigger_load_balance
     0.00%  GC Thread#5      [kernel.kallsyms]    [k] cpuacct_charge
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] wake_q_add
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] __get_user_8
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] page_counter_cancel
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] find_busiest_group
     0.00%  DPU_WORK_0100    libpthread-2.28.so   [.] __condvar_dec_grefs
     0.00%  G1 Service       [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] do_syscall_64
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] do_syscall_64
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] update_min_vruntime
     0.00%  GC Thread#13     ld-2.28.so           [.] __tls_get_addr
     0.00%  GC Thread#13     libpthread-2.28.so   [.] __new_sem_wait_slow.constprop.0
     0.00%  GC Thread#18     [kernel.kallsyms]    [k] wake_q_add
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] mark_wake_futex
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] do_futex
     0.00%  java             [kernel.kallsyms]    [k] vma_adjust_trans_huge
     0.00%  C2 CompilerThre  libjvm.so            [.] ciTypeFlow::df_flow_types
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] rcu_note_context_switch
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  G1 Refine#17     [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] enqueue_task_fair
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] finish_task_switch
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] update_min_vruntime
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] handle_mm_fault
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] sched_ttwu_pending
     0.00%  GC Thread#2      libjvm.so            [.] GCIdMark::GCIdMark
     0.00%  GC Thread#4      [kernel.kallsyms]    [k] get_futex_key
     0.00%  GC Thread#6      [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] __list_del_entry_valid
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] __schedule
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.00%  Monitor Deflati  libpthread-2.28.so   [.] pthread_cond_timedwait@@GLIBC_2.3.2
     0.00%  Reference Handl  [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] idle_cpu
     0.00%  java             [kernel.kallsyms]    [k] up_write
     0.00%  C1 CompilerThre  libc-2.28.so         [.] clone
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] cpuacct_charge
     0.00%  DPU_MRAM_0301    [kernel.kallsyms]    [k] do_futex
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] get_futex_key_refs.isra.12
     0.00%  G1 Refine#2      [kernel.kallsyms]    [k] syscall_return_via_sysret
     0.00%  G1 Refine#8      [kernel.kallsyms]    [k] perf_iterate_ctx
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] __update_load_avg_se
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] sched_ttwu_pending
     0.00%  GC Thread#18     libjvm.so            [.] GCIdMark::GCIdMark
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] update_min_vruntime
     0.00%  VM Thread        [kernel.kallsyms]    [k] __list_add_valid
     0.00%  VM Thread        [kernel.kallsyms]    [k] try_charge
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] task_numa_fault
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] syscall_return_via_sysret
     0.00%  G1 Refine#20     [kernel.kallsyms]    [k] __x64_sys_set_robust_list
     0.00%  G1 Refine#9      libpthread-2.28.so   [.] do_futex_wait.constprop.1
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] task_numa_fault
     0.00%  GC Thread#10     [kernel.kallsyms]    [k] page_vma_mapped_walk
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] do_futex
     0.00%  GC Thread#14     [kernel.kallsyms]    [k] sched_ttwu_pending
     0.00%  GC Thread#15     [kernel.kallsyms]    [k] set_task_cpu
     0.00%  GC Thread#16     libjvm.so            [.] G1EvacuateRegionsBaseTask::work
     0.00%  GC Thread#17     libjvm.so            [.] G1ParCopyClosure<(G1Barrier)0, false>::do_oop
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] __mod_node_page_state
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] flush_tlb_func_remote
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] vmacache_find
     0.00%  C1 CompilerThre  [kernel.kallsyms]    [k] should_failslab
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] do_futex
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] finish_task_switch
     0.00%  DPU_MRAM_0400    libdpuhw.so.2023.1   [.] threads_write_to_rank
     0.00%  GC Thread#0      [kernel.kallsyms]    [k] handle_mm_fault
     0.00%  GC Thread#11     [kernel.kallsyms]    [k] get_futex_key_refs.isra.12
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] can_migrate_task
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] find_busiest_group
     0.00%  GC Thread#12     libpthread-2.28.so   [.] __new_sem_wait_slow.constprop.0
     0.00%  GC Thread#13     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] llist_reverse_order
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] task_numa_fault
     0.00%  GC Thread#19     libpthread-2.28.so   [.] __lll_lock_wait
     0.00%  GC Thread#2      libpthread-2.28.so   [.] __new_sem_wait_slow.constprop.0
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] flush_tlb_func_common.constprop.9
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] vmacache_find
     0.00%  GC Thread#21     libjvm.so            [.] JNIHandleBlock::oops_do
     0.00%  GC Thread#5      libjvm.so            [.] GangWorker::loop
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] page_fault
     0.00%  Service Thread   [kernel.kallsyms]    [k] do_futex
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] __x64_sys_set_robust_list
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] flush_tlb_mm_range
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] find_busiest_group
     0.00%  DPU_MRAM_0100    libpthread-2.28.so   [.] pthread_barrier_wait
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] schedule
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] switch_mm_irqs_off
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] kmem_cache_alloc
     0.00%  Finalizer        [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  G1 Main Marker   [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  G1 Refine#19     [kernel.kallsyms]    [k] do_syscall_64
     0.00%  G1 Refine#20     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#16     libpthread-2.28.so   [.] do_futex_wait.constprop.1
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] cpuacct_charge
