# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 5M of event 'LLC-load-misses'
# Event count (approx.): 4082090216
#
# Overhead  Command          Shared Object        Symbol                                                                                                                                                                                    
# ........  ...............  ...................  ..........................................................................................................................................................................................
#
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] update_blocked_averages
     0.00%  DPU_MRAM_0301    [kernel.kallsyms]    [k] down_read
     0.00%  DPU_MRAM_0400    [kernel.kallsyms]    [k] __ptep_modify_prot_start
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] ufi_select_dpu@plt
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] acct_account_cputime
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] delayed_work_timer_fn
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] page_fault
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] remove_entity_load_avg
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] ttwu_do_activate
     0.00%  DPU_WORK_0100    libdpu.so.0.0        [.] dpu_get_slice_id
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] __enqueue_entity
     0.00%  DPU_WORK_0200    libdpu.so.0.0        [.] ufi_write_dma_ctrl_datas
     0.00%  DPU_WORK_0200    libdpuhw.so.2023.1   [.] hw_commit_commands
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] cpumask_next_and
     0.00%  DPU_WORK_0300    libdpu.so.0.0        [.] log_temperature
     0.00%  DPU_WORK_0400    libdpu.so.0.0        [.] ci_exec_void_cmd
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] __update_idle_core
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] do_syscall_64
     0.00%  GC Thread#16     [kernel.kallsyms]    [k] native_sched_clock
     0.00%  GC Thread#2      libpthread-2.28.so   [.] sem_wait@@GLIBC_2.2.5
     0.00%  GC Thread#20     [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  GC Thread#21     [kernel.kallsyms]    [k] smp_call_function_many
     0.00%  GC Thread#7      [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] update_fast_timekeeper
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] account_user_time
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] update_process_times
     0.00%  DPU_MRAM_0300    [kernel.kallsyms]    [k] __unqueue_futex
     0.00%  DPU_MRAM_0300    [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  DPU_MRAM_0300    [kernel.kallsyms]    [k] get_futex_key_refs.isra.12
     0.00%  DPU_MRAM_0300    [kernel.kallsyms]    [k] try_to_wake_up
     0.00%  DPU_MRAM_0300    [kernel.kallsyms]    [k] update_nohz_stats
     0.00%  DPU_MRAM_0302    [kernel.kallsyms]    [k] plist_del
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] build_skb
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] update_nohz_stats
     0.00%  DPU_POLL_0000    libpthread-2.28.so   [.] __pthread_mutex_cond_lock
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] pthread_mutex_unlock@plt
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] attach_entity_load_avg
     0.00%  DPU_WORK_0100    libdpu.so.0.0        [.] dpu_get@plt
     0.00%  DPU_WORK_0100    libdpuhw.so.2023.1   [.] xeon_sp_write_to_cis
     0.00%  DPU_WORK_0100    libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] __acct_update_integrals
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] __msecs_to_jiffies
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] deactivate_task
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] migrate_task_rq_fair
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] rcu_gp_kthread_wake
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] tick_sched_do_timer
     0.00%  DPU_WORK_0200    libdpu.so.0.0        [.] map_rank_status_to_api_status
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] handle_mm_fault
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] __acct_update_integrals
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] tcp_conn_request
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] trigger_load_balance
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  GC Thread#17     [kernel.kallsyms]    [k] down_write
     0.00%  GC Thread#2      [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] autoremove_wake_function
     0.00%  GC Thread#8      [kernel.kallsyms]    [k] cpu_load_update
     0.00%  GC Thread#8      libpthread-2.28.so   [.] __new_sem_wait_slow.constprop.0
     0.00%  java             [kernel.kallsyms]    [k] vm_area_alloc
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] ktime_get_update_offsets_now
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] __list_del_entry_valid
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] futex_wake
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] nohz_balance_exit_idle
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] task_numa_fault
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] update_load_avg
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] uprobe_deny_signal
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] _cond_resched
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] cpumask_next
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] irq_enter
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] irq_work_run_list
     0.00%  DPU_WORK_0300    libdpu.so.0.0        [.] map_rank_status_to_api_status
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] __skb_clone
     0.00%  G1 Refine#9      [kernel.kallsyms]    [k] arch_tlb_gather_mmu
     0.00%  GC Thread#11     libjvm.so            [.] G1CollectedHeap::collection_set_iterate_increment_from
     0.00%  GC Thread#22     [kernel.kallsyms]    [k] page_fault
     0.00%  GC Thread#8      libjvm.so            [.] RelocIterator::initialize
     0.00%  GC Thread#9      [kernel.kallsyms]    [k] futex_wait_queue_me
     0.00%  VM Thread        [kernel.kallsyms]    [k] get_mem_cgroup_from_mm
     0.00%  VM Thread        [kernel.kallsyms]    [k] vma_adjust_trans_huge
     0.00%  VM Thread        libjvm.so            [.] G1Policy::phase_times
     0.00%  VM Thread        libjvm.so            [.] HandleMark::initialize
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] update_rq_clock
     0.00%  Common-Cleaner   [kernel.kallsyms]    [k] native_queued_spin_lock_slowpath
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] futex_wake
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] try_to_wake_up
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] __update_load_avg_se
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] pick_next_task_fair
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] sched_clock_cpu
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] migrate_task_rq_fair
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] perf_event_task_tick
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] dequeue_task_fair
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] do_IRQ
     0.00%  DPU_WORK_0200    libdpu.so.0.0        [.] __vc
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] intel_pmu_disable_all
     0.00%  G1 Refine#11     [kernel.kallsyms]    [k] __rb_insert_augmented
     0.00%  GC Thread#1      [kernel.kallsyms]    [k] enqueue_task_fair
     0.00%  GC Thread#12     [kernel.kallsyms]    [k] page_fault
     0.00%  GC Thread#19     [kernel.kallsyms]    [k] do_syscall_64
     0.00%  GC Thread#3      [kernel.kallsyms]    [k] __update_load_avg_se
     0.00%  VM Thread        [kernel.kallsyms]    [k] try_charge
     0.00%  java             perf-3680.map        [.] java.lang.Object java.util.HashMap.putVal(int, java.lang.Object, java.lang.Object, boolean, boolean)
     0.00%  C1 CompilerThre  libjvm.so            [.] CompileTask::print_ul
     0.00%  C1 CompilerThre  libpthread-2.28.so   [.] _pthread_cleanup_pop
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] propagate_protected_usage
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] syscall_return_via_sysret
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] sync_regs
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] clear_buddies
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] load_balance
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] sched_clock_cpu
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] update_blocked_averages
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] update_rt_rq_load_avg
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] account_system_index_time
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] load_balance
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] rebalance_domains
     0.00%  DPU_MRAM_0300    [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] exit_creds
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] tcp_write_xmit
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] tw_timer_handler
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] down_read_trylock
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] ktime_get
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] should_numa_migrate_memory
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] ufi_wram_read
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] __handle_mm_fault
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] kthread_data
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] ___bpf_prog_run
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] trigger_load_balance
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] x2apic_send_IPI
     0.00%  DPU_WORK_0200    libdpu.so.0.0        [.] __vc
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] __cgroup_account_cputime
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] __remove_hrtimer
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] kick_ilb
     0.00%  DPU_WORK_0300    libdpu.so.0.0        [.] dpu_get_host_mux_mram_state
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] copy_page
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] rb_erase_cached
     0.00%  DPU_WORK_0400    libdpu.so.0.0        [.] ci_prepare_mask
     0.00%  DPU_WORK_0400    libdpu.so.0.0        [.] ufi_wram_read
     0.00%  G1 Refine#12     [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  G1 Refine#8      [kernel.kallsyms]    [k] clear_page_erms
     0.00%  GC Thread#1      libpthread-2.28.so   [.] __pthread_disable_asynccancel
     0.00%  GC Thread#3      libjvm.so            [.] Threads::possibly_parallel_oops_do
     0.00%  VM Periodic Tas  [kernel.kallsyms]    [k] __x64_sys_futex
     0.00%  java             [kernel.kallsyms]    [k] down_write
     0.00%  C2 CompilerThre  [kernel.kallsyms]    [k] mem_cgroup_try_charge_delay
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] __acct_update_integrals
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] __indirect_thunk_start
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] check_preempt_wakeup
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] enqueue_task_fair
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] idle_cpu
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] llist_reverse_order
     0.00%  DPU_MRAM_0100    [kernel.kallsyms]    [k] mem_cgroup_from_task
     0.00%  DPU_MRAM_0101    [i40e]               [k] i40e_lan_xmit_frame
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] ___bpf_prog_run
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] __acct_update_integrals
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] __cgroup_account_cputime_field
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] __list_add_valid
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] __page_frag_cache_drain
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] __softirqentry_text_start
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] __udp4_lib_lookup
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] account_entity_dequeue
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] account_entity_enqueue
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] handle_mm_fault
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] nohz_balance_exit_idle
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] rcu_note_context_switch
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] scheduler_tick
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] smp_call_function_many
     0.00%  DPU_MRAM_0101    [kernel.kallsyms]    [k] update_min_vruntime
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] __bitmap_weight
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] __cgroup_account_cputime
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] __free_pages_ok
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] __free_slab
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] __ptep_modify_prot_start
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] __sk_dst_check
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] __update_load_avg_cfs_rq
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] _raw_spin_trylock
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] account_entity_enqueue
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] account_process_tick
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] do_timer
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] find_next_and_bit
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] finish_task_switch
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] flush_tlb_batched_pending
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] handle_mm_fault
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] intel_pstate_update_util_hwp
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] note_gp_changes
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] scheduler_tick
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] trigger_load_balance
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] update_load_avg
     0.00%  DPU_MRAM_0102    [kernel.kallsyms]    [k] update_min_vruntime
     0.00%  DPU_MRAM_0102    [kvm]                [k] pvclock_gtod_notify
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] __do_page_fault
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] __list_add_valid
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] __perf_event_task_sched_out
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] _nohz_idle_balance
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] _raw_spin_lock_irq
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] account_process_tick
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] notifier_call_chain
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] raise_softirq
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] task_tick_fair
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] tick_sched_timer
     0.00%  DPU_MRAM_0103    [kernel.kallsyms]    [k] update_curr
     0.00%  DPU_MRAM_0301    [kernel.kallsyms]    [k] get_signal
     0.00%  DPU_MRAM_0302    [kernel.kallsyms]    [k] flush_smp_call_function_queue
     0.00%  DPU_MRAM_0401    [kernel.kallsyms]    [k] find_busiest_group
     0.00%  DPU_POLL_0000    [i40e]               [k] i40e_features_check
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] __build_skb
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] __cgroup_account_cputime
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] __enqueue_entity
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] __qdisc_run
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] __sk_dst_check
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] __sk_mem_raise_allocated
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] __sk_mem_reclaim
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] activate_task
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] apparmor_task_free
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] blake2s_compress_generic
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] change_huge_pmd
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] cpus_share_cache
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] crng_fast_key_erasure
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] dequeue_entity
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] dev_hard_start_xmit
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] do_IRQ
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] down_read_trylock
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] find_next_and_bit
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] find_next_bit
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] free_one_page
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] get_futex_key_refs.isra.12
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] handle_edge_irq
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] kfree
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] kthread_data
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] memcpy_erms
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] migrate_task_rq_fair
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] napi_complete_done
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] napi_gro_receive
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] netif_skb_features
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] ntp_get_next_leap
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] page_counter_charge
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] pollwake
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] put_cred_rcu
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] put_css_set_locked
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] queue_work_on
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] rcu_irq_exit
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] rcu_note_context_switch
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] rcu_segcblist_extract_done_cbs
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] rcu_segcblist_ready_cbs
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] refcount_dec_checked
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] run_timer_softirq
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] set_task_cpu
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] set_task_rq_fair
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] siphash_1u64
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] skb_gro_reset_offset
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] skb_release_data
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] syscall_return_via_sysret
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] task_numa_fault
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] tcp_ack
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] tcp_conn_request
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] tcp_v4_send_check
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] tick_sched_handle
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] trigger_dyntick_cpu.isra.31
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] tsc_cs_tick_stable
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] ttwu_do_activate
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] udp_queue_rcv_skb
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] unmap_single
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] vma_policy_mof
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] wake_up_nohz_cpu
     0.00%  DPU_POLL_0000    [kernel.kallsyms]    [k] wq_worker_waking_up
     0.00%  DPU_POLL_0000    libdpu.so.0.0        [.] UFI_exec_write_structure
     0.00%  DPU_POLL_0000    libdpu.so.0.0        [.] __temp_vc
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] __acct_update_integrals
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] account_user_time
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] do_timer
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] find_next_bit
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] intel_pmu_disable_all
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] kick_ilb
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] ntp_get_next_leap
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] rcu_check_callbacks
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] rcu_nmi_enter
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] swapgs_restore_regs_and_return_to_usermode
     0.00%  DPU_WORK_0000    [kernel.kallsyms]    [k] update_cfs_group
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] dpu_boot_dpu@plt
     0.00%  DPU_WORK_0000    libdpu.so.0.0        [.] dpu_custom_for_dpu
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] __free_pages
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] __indirect_thunk_start
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] __update_idle_core
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] cgroup_rstat_updated
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] deactivate_task
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] pick_next_task_idle
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] rb_erase_cached
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] timerqueue_del
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] update_min_vruntime
     0.00%  DPU_WORK_0100    [kernel.kallsyms]    [k] wakeup_preempt_entity.isra.70
     0.00%  DPU_WORK_0100    libdpuhw.so.2023.1   [.] hw_update_commands
     0.00%  DPU_WORK_0200    [i40e]               [k] i40e_lan_xmit_frame
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] irq_work_run_list
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] pick_next_task_idle
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] rb_erase_cached
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] rb_next
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] timekeeping_update
     0.00%  DPU_WORK_0200    [kernel.kallsyms]    [k] timerqueue_del
     0.00%  DPU_WORK_0200    [kvm]                [k] pvclock_gtod_notify
     0.00%  DPU_WORK_0200    libdpu.so.0.0        [.] host_get_access_for_transfer
     0.00%  DPU_WORK_0200    libdpu.so.0.0        [.] ufi_select_dpu@plt
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] __cgroup_account_cputime_field
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] __update_idle_core
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] __update_load_avg_blocked_se
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] _cond_resched
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] account_system_index_time
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] attach_entity_load_avg
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] find_next_and_bit
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] rb_insert_color_cached
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] rb_next
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] rcu_check_callbacks
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] set_task_cpu
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] tick_sched_handle
     0.00%  DPU_WORK_0300    [kernel.kallsyms]    [k] ttwu_do_activate
     0.00%  DPU_WORK_0300    libdpu.so.0.0        [.] __vc
     0.00%  DPU_WORK_0300    libdpu.so.0.0        [.] copy_mram_for_dpus
     0.00%  DPU_WORK_0300    libdpu.so.0.0        [.] determine_if_commands_are_finished
     0.00%  DPU_WORK_0300    libdpu.so.0.0        [.] dpu_custom_for_dpu
     0.00%  DPU_WORK_0300    libdpuhw.so.2023.1   [.] hw_commit_commands
     0.00%  DPU_WORK_0300    libdpuhw.so.2023.1   [.] hw_update_commands
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] __cgroup_account_cputime
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] attach_entity_load_avg
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] do_timer
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] enqueue_task_fair
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] native_apic_msr_eoi_write
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] raw_notifier_call_chain
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] rcu_check_callbacks
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] read_tsc
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] task_nr_scan_windows
     0.00%  DPU_WORK_0400    [kernel.kallsyms]    [k] task_numa_fault
